

    0.373140114951555843E-01   -0.718012549785206716E+03   -0.248768970365100905E+01   -0.472023025490480563E+01    0.145111913563920575E+04    0.565408219744653273E+00    0.952084451189949554E+01   -0.189987387129759284E+02    0.156020797464474725E+01    0.932270128790340658E-01
    0.375386648853789640E-01   -0.718135666028298260E+03   -0.226924950634158584E+01   -0.484689680805065581E+01    0.142100379844991448E+04    0.477988795925978316E+00    0.861045320165415085E+01   -0.154470041724848066E+02    0.169102776009831679E+01    0.127720116020625024E+00
    0.356091867878580923E-01   -0.718141241529410536E+03   -0.235555079108370258E+01   -0.460045682611881102E+01    0.141968670316883345E+04    0.531720146432625995E+00    0.940250927633262101E+01   -0.192081865342381128E+02   -0.187663572602056128E+01    0.117399344805941969E+00
    0.371706377475955127E-01   -0.718228101192861914E+03   -0.288239894391465690E+01   -0.483130195164441822E+01    0.140215115860121432E+04    0.100073561296017832E+01    0.901152205431478315E+01   -0.261473754139566950E+01   -0.474032173117723410E+01    0.718908444287925160E-02
    0.559699676658274303E-01   -0.719046693419754661E+03   -0.244418092739202208E+01   -0.478250934250542858E+01    0.155167241132589243E+04    0.108283681822960887E+00    0.944344916240250498E+01   -0.164587064914157004E+02   -0.164249582760483115E+01    0.150491844896046917E+00
    0.408058680712055574E-01   -0.718414714702045103E+03   -0.243238788121594496E+01   -0.456985400205260017E+01    0.145372841544636276E+04    0.501621089034275158E+00    0.932097375335120937E+01   -0.174453336187586103E+02   -0.185117166702277380E+01    0.995197816157175064E-01
    0.527155250537869741E-01   -0.718926882919787886E+03   -0.249568935928075142E+01   -0.480800149113273445E+01    0.142692488757554293E+04    0.662034025095665335E+00    0.989848615006443566E+01   -0.181746510468070923E+02   -0.253964652863537577E+01    0.819287718914968599E-01
    0.385718147145852966E-01   -0.718302106551382963E+03   -0.256403732835679499E+01   -0.480017657840719369E+01    0.143682815497397405E+04    0.629294661647959330E+00    0.866401245555142907E+01   -0.171236544083059137E+02   -0.120016191063991773E+01    0.875714065910080247E-01
    0.387664416979148913E-01   -0.718312172844740189E+03   -0.239448896116658005E+01   -0.497499513228309187E+01    0.151792548225573773E+04    0.196182843586737654E+00    0.911899110132548785E+01   -0.174107371125888974E+02   -0.471485344187765776E+00    0.162268789407345154E+00
    0.364460047331520570E-01   -0.718188726595222079E+03   -0.267960108812725650E+01   -0.501602934215627094E+01    0.140069708662048811E+04    0.884652195666768115E+00    0.935562843084672835E+01   -0.195270656968803422E+02   -0.452639812848163459E-01    0.531022060196620696E-01
    0.464602460918281460E-01   -0.718674256957723401E+03   -0.229719599251174422E+01   -0.491592740034359554E+01    0.140739484763433757E+04    0.516312902852146038E+00    0.933050379989963474E+01   -0.187240990152024516E+02   -0.288858019335245686E+00    0.121322931853263261E+00
