   -0.326559334233979293E+01   -0.620125109428773769E+01    0.173635379493601590E+04    0.302439942115024785E+00   -0.334521869660526461E+01   -0.169574570770457171E+02   -0.207431507118605785E+01    0.647656235337389252E+00    0.349176182391782334E+03
   -0.281179966131045411E+01   -0.405596455355907093E+01    0.151354695242434582E+04    0.638076588834231018E+00    0.367703637767932712E+01   -0.147837872953714697E+02   -0.288297726789359698E+01    0.113336846609032055E-01    0.349278348513876324E+03
   -0.296579508310726148E+01   -0.474764036795339184E+01    0.148502827789285902E+04    0.804754802616551856E+00   -0.231572076887242417E+01   -0.124428776366120140E+02   -0.129235219678609514E+01    0.403817060640995429E+00    0.350046134405992916E+03
   -0.308408390538428101E+01   -0.478768963701380379E+01    0.143360981646693131E+04    0.972516152210602058E+00   -0.623389909932020814E+00   -0.363258434804766850E+01   -0.388493732314339857E+01    0.682413769930786257E-01    0.350084196271854125E+03
   -0.331916625126286036E+01   -0.115491469243822369E+02    0.149627450555607311E+04    0.106207130397874572E+01   -0.227158502229110404E+01   -0.912353035068889717E+01   -0.169976440060403089E+01    0.921925469413308551E+00    0.350093523524395039E+03
   -0.269738032088257818E+01   -0.507382330386887492E+01    0.140599276707986428E+04    0.955422360371645851E+00   -0.268127155991643029E+01   -0.398421359229052285E+01   -0.159440397202806672E+01    0.393898451411551997E+00    0.350344164620658660E+03
   -0.231035314385831470E+01   -0.420686418437902176E+01    0.136485494931847643E+04    0.716610520923328664E+00   -0.162665478864231261E+01   -0.184332152510253202E+02   -0.204454106377385836E+01    0.498566330353709064E+00    0.350450507751943064E+03
   -0.254286950815771107E+01   -0.518937229755605767E+01    0.128427042184771335E+04    0.109277475768656451E+01    0.901709437659248891E+01   -0.550268547981456280E+01   -0.219871489312095170E+01    0.290959241867367012E-01    0.350546919843044179E+03
   -0.267674703821619175E+01   -0.364787390150878643E+01    0.157712690386915278E+04    0.174450520245207130E+00    0.435024895267674694E+01   -0.166850495888526602E+02   -0.359389826695703940E+01    0.160855379228400708E+00    0.350746094266947409E+03
   -0.318593344067534545E+01   -0.455692532796869898E+01    0.149259018879312339E+04    0.980562904281942593E+00    0.882528909277827900E+00   -0.275823096340876361E+01   -0.218889087877138211E+01    0.631572807803546243E-01    0.350804674247601952E+03
