   -0.378643191448665206E+01   -0.109258217748812552E+02    0.172006635635385692E+04    0.783914335697639686E+00   -0.221287253412523244E+01   -0.192962668388419445E+02   -0.165604050632660904E+01    0.781630450109413677E+00    0.342942156906998889E+03
   -0.295408255221508931E+01   -0.718647144075537891E+01    0.127420235041627302E+04    0.161996858146001532E+01   -0.137606878786600273E+01   -0.356962797096131723E+01   -0.176896984526158985E+01    0.487168128539489154E+00    0.343239793035616231E+03
   -0.292197907099256859E+01   -0.837345955384522433E+01    0.121595187127519512E+04    0.194649824338336863E+01   -0.959928168772987700E+00   -0.879076775667970978E+01   -0.100398819519269544E+01    0.585420842132877595E+00    0.344237549613121246E+03
   -0.313987996231220201E+01   -0.731821753009317622E+01    0.141114268849337327E+04    0.127781660757075244E+01   -0.388508280724565935E+01   -0.863813563919114102E+01   -0.147106860986872867E+01    0.255441876270316059E+00    0.345016562819774038E+03
   -0.416175214148773964E+01   -0.102097482305462783E+02    0.147849924730124576E+04    0.180534531467180059E+01   -0.209121592967938064E+01   -0.713653091488030178E+01   -0.797627052098848210E+00    0.778991471824275972E+00    0.345130723086509988E+03
   -0.347002389976101178E+01   -0.956188595277981435E+01    0.154943145314607159E+04    0.980234491051748869E+00   -0.204833365439767334E+01   -0.225385136887835813E+01   -0.166213688472826249E+01    0.745085184624230790E+00    0.345138035566988492E+03
   -0.396294119783965826E+01   -0.768806211898847458E+01    0.148622252022943121E+04    0.165961038046644571E+01   -0.378230454745022371E+00   -0.195733126633209622E+02   -0.839762816265690049E+00    0.832706831687628157E+00    0.345388698803548436E+03
   -0.320602362712662448E+01   -0.592258486097235171E+01    0.152554427710966229E+04    0.769919735160717877E+00   -0.221268770111974877E+00   -0.183763060102785687E+02   -0.190927748641301243E+01    0.663267506478976587E+00    0.345509869547004598E+03
   -0.355565418264826150E+01   -0.929710063129468978E+01    0.152428306822470972E+04    0.115337599450035988E+01   -0.169704302479816604E+00   -0.143646795379716039E+02   -0.153141488883515287E+01    0.890567500652495458E+00    0.345545453054613517E+03
   -0.258116992676701607E+01   -0.659029632070594662E+01    0.137519141996902954E+04    0.888671185722010648E+00    0.680472831373049480E+00   -0.184674407020067513E+02   -0.204669510905732022E+01    0.938722928271983115E+00    0.345787922178734561E+03
   -0.289086219144007295E+01   -0.110084358595987339E+02    0.137999641059153328E+04    0.111966059815775587E+01   -0.288424940242757710E+01   -0.185032418102563518E+02   -0.189328394239430775E+01    0.824793212461499614E+00    0.345876996740997583E+03
   -0.386289980596359506E+01   -0.740772727298640987E+01    0.183511089966864347E+04    0.607044840727409607E+00   -0.107175935687366763E+01   -0.190507740162276633E+02   -0.153182288226283791E+01    0.775932568104208298E+00    0.345942453649461413E+03
   -0.423466992844766210E+01   -0.970525971815892063E+01    0.147253116687737156E+04    0.197100120257858258E+01   -0.232730509355965243E+01   -0.231100015414931192E+01   -0.300193623585422564E+00    0.562329863159035659E+00    0.346219585978294560E+03
   -0.411921497455812435E+01   -0.100878010303462577E+02    0.151996843493554115E+04    0.169810644771603059E+01   -0.281836053493305805E+01    0.129422431090280199E+01   -0.940953088035989538E+00    0.782632494716801741E+00    0.346307065934116508E+03
   -0.414122584407010663E+01   -0.917863103156599536E+01    0.157789038210636545E+04    0.149858833703650340E+01   -0.223254841135917514E+01   -0.127644952572154864E+02   -0.929588673018586498E+00    0.736917499356105177E+00    0.346480309024090957E+03
   -0.419222383365445150E+01   -0.775071344023958186E+01    0.152031783356949177E+04    0.184934881117577454E+01   -0.330795410950049451E+01    0.974733812593743920E+00   -0.238215283583945947E+00    0.672935761091377316E+00    0.346826674334977611E+03
   -0.275727228981230787E+01   -0.723528285023799711E+01    0.165118030134512946E+04    0.267116734158854285E-01   -0.135454990305251943E+01   -0.335453790765254567E+01   -0.231916739716236231E+01    0.869586980219324124E+00    0.346827849491730660E+03
   -0.384542503317349116E+01   -0.747809442651699907E+01    0.147865404256166175E+04    0.160490204624808985E+01   -0.239613118734141572E+01   -0.115163896465988049E+02   -0.437823675933172396E+00    0.483969313253867162E+00    0.346856250319032881E+03
   -0.337216105292844759E+01   -0.118984079828002383E+02    0.171541546378728799E+04    0.428978825327356539E+00   -0.302574630987533677E+00   -0.112037552129456426E+02   -0.191388974455165961E+01    0.824366399377614800E+00    0.346884829897665725E+03
   -0.334916728954165066E+01   -0.927114788680354884E+01    0.128195706338290233E+04    0.196685242603717647E+01   -0.382769626300976906E+01   -0.166788418583740388E+02   -0.787539627735201364E+00    0.716475536603273566E+00    0.347077068804746716E+03
   -0.304196194756769955E+01   -0.117923962889773648E+02    0.136036320053577856E+04    0.123599804259113100E+01   -0.364023183789200955E+01   -0.113747192445850605E+02   -0.157645825578912735E+01    0.810223141539569980E+00    0.347368258369858609E+03
   -0.337802756755886158E+01   -0.934755013438183546E+01    0.137074856518253250E+04    0.155174648446240759E+01   -0.354360419411644312E+01   -0.174983714284639689E+02   -0.135496757226367492E+01    0.828959281881322729E+00    0.347442070635982475E+03
   -0.403722317253289464E+01   -0.798705721917621236E+01    0.150509676141647969E+04    0.171842204654222286E+01   -0.279104334034283230E+01   -0.745216917836032877E+01   -0.450064730490661091E+00    0.497788984359997744E+00    0.347468356238154342E+03
   -0.355011911325170004E+01   -0.677689828246552928E+01    0.136226801202294837E+04    0.175972334185654589E+01   -0.193905120898732530E+01   -0.188768947415928530E+02   -0.111953213539935881E+01    0.902551862367382607E+00    0.347525940296361398E+03
   -0.324750522267229158E+01   -0.817842660618931028E+01    0.136961834585547922E+04    0.141346607453872597E+01   -0.315508284946479733E+01    0.280093847851425437E+00   -0.157422474800066770E+01    0.756142362038642601E+00    0.347546631230471462E+03
   -0.325062410962940262E+01   -0.873445512567419513E+01    0.155913734897946006E+04    0.762100571252667613E+00   -0.258395306260792124E+01    0.160451202730767051E+01   -0.175298408827481467E+01    0.661946212509895604E+00    0.347554008238789550E+03
   -0.241504717656837364E+01   -0.982941364101042225E+01    0.159188936742441911E+04   -0.885117182175605421E-01   -0.215116575251587161E+01   -0.139537469882412708E+02   -0.265528649394438965E+01    0.997163557035395387E+00    0.347564126784152450E+03
   -0.363204732024860633E+01   -0.972758721398697546E+01    0.147621180228269895E+04    0.141119147300156023E+01   -0.303660524900422946E+00   -0.190643930175266831E+02   -0.104669391721394422E+01    0.731270803840436745E+00    0.347589311175829721E+03
   -0.297760758787499746E+01   -0.713397610552546357E+01    0.138367106359233458E+04    0.110516201894264654E+01   -0.111075926823287663E+01   -0.182000713695181062E+02   -0.164062444972147148E+01    0.744330478176328025E+00    0.347615508885899999E+03
   -0.416046962488579730E+01   -0.107978880876540231E+02    0.155008412158202418E+04    0.174899454889879991E+01   -0.203020773040086766E+01   -0.197300326219921125E+02   -0.628816807739974948E+00    0.706527429767295989E+00    0.347628915724174362E+03
   -0.254580982634822739E+01   -0.649344855449848790E+01    0.133761388722726588E+04    0.934706816512137273E+00   -0.215708679892017585E+00   -0.346817319198989438E+01   -0.209505988771814744E+01    0.780842190813726300E+00    0.347682356755108003E+03
   -0.287567284988090144E+01   -0.648406701269395835E+01    0.165223138815069478E+04    0.236944612664008680E+00   -0.403036022331899169E+00   -0.243694418447727656E+01   -0.217229906457876654E+01    0.916855861605395672E+00    0.347748889794442050E+03
   -0.294024994693587338E+01   -0.718687730563778970E+01    0.137604490365074116E+04    0.122463992669433264E+01   -0.291133432310206075E+01   -0.199154290760293122E+02   -0.172475475597782779E+01    0.427238756347287474E+00    0.347835651758113272E+03
   -0.342726330436010507E+01   -0.742452851504772315E+01    0.139882223570384258E+04    0.162195390892836144E+01   -0.971296642298178803E+00   -0.965470172844773344E+01   -0.670253934103860693E+00    0.384691958723805127E+00    0.347853490017309525E+03
   -0.238706105574307514E+01   -0.502606613111005451E+01    0.167402032766346065E+04   -0.338441764698250047E+00   -0.653273350026870148E+00   -0.123033690196902814E+02   -0.279928461111328097E+01    0.961363152200121918E+00    0.347892621022007575E+03
   -0.342271237038599985E+01   -0.818922870971523942E+01    0.167823749031312491E+04    0.656259024448220707E+00   -0.360817886844843549E+01   -0.487008301209936256E+01   -0.185470997804066240E+01    0.750560677774720242E+00    0.347942738399930818E+03
   -0.321107937402290666E+01   -0.744033860418627135E+01    0.128990173154345030E+04    0.172820955096673501E+01   -0.284030640632165587E+01   -0.143860160327270563E+02   -0.132657507856164170E+01    0.626114668280229325E+00    0.347958903598678717E+03
   -0.343937843228512463E+01   -0.723917795856921753E+01    0.140331534543800581E+04    0.155144258574197202E+01   -0.884652655046153313E+00   -0.191319706547970547E+02   -0.864987067580255342E+00    0.818425047062823152E+00    0.348092986183961443E+03
   -0.295765538675545336E+01   -0.108267520775776394E+02    0.152142354267421365E+04    0.602985824718400565E+00   -0.190780215967953914E+00   -0.133824264734131084E+02   -0.183755265750469476E+01    0.889979479053761069E+00    0.348149403426312290E+03
   -0.356828041671716711E+01   -0.920754014666198373E+01    0.139368130683173149E+04    0.173823360037827079E+01   -0.368263912422805184E+01   -0.155012508627813475E+02   -0.104854330295171394E+01    0.663123011343243141E+00    0.348234596368850532E+03
   -0.452950110476436052E+01   -0.100081750141728207E+02    0.170444046196690670E+04    0.160500395394705286E+01   -0.324094306290426060E+01   -0.343188326276031219E+01   -0.616982052476977572E+00    0.905679470523902408E+00    0.348264102727635759E+03
   -0.309261407865008309E+01   -0.693711337589982158E+01    0.140748697781279884E+04    0.115806219015919609E+01   -0.195919231883513856E+01   -0.524155862375225112E+01   -0.132647810421756951E+01    0.923678373930221008E+00    0.348335740666728384E+03
   -0.277665444695880836E+01   -0.640503377001417817E+01    0.139817047478473614E+04    0.946600458534360811E+00   -0.233309860440328976E+00   -0.142993393174013974E+02   -0.204399640551117878E+01    0.613899614742431821E+00    0.348345007620154547E+03
   -0.295978611188139062E+01   -0.825616918993736881E+01    0.140365805226741486E+04    0.110038988191908516E+01   -0.361520252674345333E+01   -0.132995567915651947E+02   -0.186202582392846860E+01    0.616003264121325333E+00    0.348390329342171412E+03
   -0.377075941397463943E+01   -0.641372182692958148E+01    0.169275713591237081E+04    0.894112295058109297E+00   -0.281364500844105558E+01   -0.366089247671621365E+01   -0.140103798349943798E+01    0.928563801847892778E+00    0.348409781128573627E+03
   -0.241240870332899426E+01   -0.745095670905274599E+01    0.145420965816282546E+04    0.455641116692079962E+00    0.447290928402885868E+00   -0.929396929976700648E+00   -0.207838790675795515E+01    0.953094502560312473E+00    0.348450060463653926E+03
   -0.233397849922338807E+01   -0.486054337672487247E+01    0.140772401500530395E+04    0.541174183231836636E+00   -0.139380469054715128E+00   -0.159843626239648167E+02   -0.222599764301429470E+01    0.873020680828830331E+00    0.348459698447204914E+03
   -0.351237151631019096E+01   -0.990683792146113618E+01    0.137059631496874454E+04    0.174123529962388712E+01   -0.722032244103474774E+00   -0.648765495936338965E+01   -0.113242718368227813E+01    0.789728869395367683E+00    0.348482807064023802E+03
   -0.280944780518419890E+01   -0.957635609668210108E+01    0.151226337994680534E+04    0.538047175706944714E+00   -0.265623718813607379E+01   -0.118588692528755431E+02   -0.188929019511666318E+01    0.995693558335320250E+00    0.348503991536692183E+03
   -0.393490619041820544E+01   -0.780094417586590794E+01    0.145750577378627031E+04    0.172190673593802845E+01   -0.247377364637107000E+01   -0.222538703476143240E+01   -0.965058622971863400E+00    0.668963935419684796E+00    0.348553928056445329E+03
   -0.379459768142515586E+01   -0.855506068586726798E+01    0.140888038424202045E+04    0.187102572558453506E+01   -0.210921390148020604E+01   -0.175803545367379996E+02    0.125655114049560979E+00    0.384073671928650717E+00    0.348559581581240991E+03
   -0.353147303030104354E+01   -0.701876209625080172E+01    0.152904896574307668E+04    0.117163100030366074E+01   -0.222633466538633984E+01   -0.108910339064986452E+02   -0.102977937568568478E+01    0.553542499941245492E+00    0.348589391159987940E+03
   -0.339702991868950122E+01   -0.978775730365394203E+01    0.145581346840283231E+04    0.132226129389876235E+01   -0.296512036948864743E+01   -0.199831143269967484E+02   -0.134476194477348976E+01    0.793959617575617171E+00    0.348661225422139921E+03
   -0.319343235102299161E+01   -0.826259789190408256E+01    0.149384494516963127E+04    0.984575360854029746E+00   -0.362515753175296229E+01   -0.377177086957398444E+01   -0.179945090415379205E+01    0.839875546215980373E+00    0.348693806247106295E+03
   -0.326654939377178266E+01   -0.905204096064404951E+01    0.146367540492606486E+04    0.117351353210096576E+01   -0.961212297426236262E+00   -0.170211573240932488E+02   -0.137518229920881119E+01    0.718339353171857153E+00    0.348726621817501723E+03
   -0.326233451186608647E+01   -0.854052288078773358E+01    0.131942021455977965E+04    0.171854887731801576E+01   -0.141586071975369387E+01   -0.105906694941315020E+02   -0.107333662380094985E+01    0.528051337186826508E+00    0.348755920520908148E+03
   -0.316758120471720694E+01   -0.836568906677569402E+01    0.144081203879692748E+04    0.114452773136202701E+01   -0.166615996919856579E+01   -0.169336157669317195E+02   -0.147246022946657540E+01    0.941745022348731253E+00    0.348790979107512044E+03
   -0.411043547127480569E+01   -0.957380076996023632E+01    0.159441766754517812E+04    0.142035207386692974E+01   -0.233951313621879020E+01   -0.182090027850728511E+02   -0.103033700830445074E+01    0.915293160877632683E+00    0.348831443733648484E+03
   -0.241345595286017378E+01   -0.893391973785823268E+01    0.141535340704721966E+04    0.545337397785363720E+00   -0.526952621227827489E+00   -0.176626992156381277E+02   -0.236193393796810280E+01    0.935550246492142801E+00    0.348897078798505163E+03
   -0.376331657079988346E+01   -0.803714970521192384E+01    0.170156165887471025E+04    0.883501056854581357E+00   -0.277457161727686330E+01    0.119215167337261363E+01   -0.150259388544141093E+01    0.668056027483845183E+00    0.348901058103853018E+03
   -0.338426792393770270E+01   -0.741487548745684322E+01    0.149932937909108978E+04    0.110736849981577201E+01   -0.364648759631667652E+01   -0.415879714157764724E+01   -0.171217658394723582E+01    0.424678902800105673E+00    0.348996337917595895E+03
