

    0.702526850565924775E-06   -0.687637161679516794E+03   -0.299220289311529974E+01   -0.942549729238794853E+01    0.125705444370401051E+04    0.171910630377881901E+01   -0.125884992175568566E+01   -0.210744371884096537E+01   -0.146712131364509357E+01    0.533145440198429799E+00
    0.704372811259963232E-06   -0.687644473974035009E+03   -0.280227270249864979E+01   -0.137141120389726439E+02    0.168259549422894179E+04   -0.239132461849349554E-01   -0.136509389672683179E+01   -0.606958557331373427E+01   -0.254388715952441213E+01    0.857831939818567979E+00
    0.703778766967638994E-06   -0.687644850513254369E+03   -0.348408265370089154E+01   -0.904185032060020255E+01    0.129917725419786757E+04    0.189002398070544242E+01   -0.134191590220694579E+01    0.565344968671475101E+00    0.363609175151576203E+00    0.404478429666080552E+00
    0.706741782985598319E-06   -0.687655317126187128E+03   -0.253922917667833481E+01   -0.528431193181105918E+01    0.138212431218918664E+04    0.816009946810019038E+00    0.193791674842819006E+00   -0.660179812181814896E+01   -0.177991633907107882E+01    0.871347334399625639E+00
    0.707048594634576176E-06   -0.687658249163832807E+03   -0.304945410421641228E+01   -0.100014762247076590E+02    0.131130068223744843E+04    0.157030800024559802E+01   -0.272766376330285221E+01   -0.153443178780268319E+02   -0.123118365892712944E+01    0.608492046522328800E+00
    0.711024340925477983E-06   -0.687671527681095995E+03   -0.436171323033757474E+01   -0.105930220283569678E+02    0.158974641907108116E+04    0.183921447353767942E+01   -0.331437927055527481E+01   -0.183783688535496452E+02   -0.500995927041628875E+00    0.905342250152289640E+00
    0.716372468436639774E-06   -0.687688578814625203E+03   -0.369421849966337490E+01   -0.113774000137898721E+02    0.154176316210590812E+04    0.128943478219699159E+01   -0.203040254001054743E+01   -0.663720825333369291E+01   -0.101956099255708743E+01    0.622679146186878807E+00
    0.718204760715984001E-06   -0.687695751740980882E+03   -0.298644604667163271E+01   -0.111821248559770385E+02    0.149662577274883643E+04    0.785225679558087641E+00    0.291366959686110150E+00   -0.169182181669092202E+02   -0.199170493858622333E+01    0.819572793220060825E+00
    0.717514099839199815E-06   -0.687695891501143706E+03   -0.364786053855342374E+01   -0.901137367644445320E+01    0.150179877476647471E+04    0.132169225909090660E+01   -0.324220781307149153E+01   -0.902381909946931415E+01   -0.992276010059734759E+00    0.408039695922145840E+00
    0.718336627126687706E-06   -0.687700246885435490E+03   -0.415703180063513500E+01   -0.692283826511478750E+01    0.167021412546522060E+04    0.139442021840581099E+01   -0.121402208892778152E+01   -0.119769266241760413E+02   -0.815013391025095402E+00    0.863069879156245556E+00
    0.717701789128137720E-06   -0.687700542565143678E+03   -0.345109283485246010E+01   -0.980092527313124862E+01    0.145688862458256995E+04    0.136963063666606821E+01   -0.140008390274267036E+00   -0.803935748393135619E+01   -0.141378800690644724E+01    0.898593801611154985E+00
    0.721010300943373256E-06   -0.687711805102450171E+03   -0.331957981868881724E+01   -0.132351907876340000E+02    0.137929023981862611E+04    0.149790496860933064E+01   -0.385246956008610386E+01   -0.727549786539480614E+01   -0.106157983079282303E+01    0.560887135280830451E+00
    0.724621118163602791E-06   -0.687723860082762371E+03   -0.311163717110595428E+01   -0.649352052873119945E+01    0.135748823725268903E+04    0.144269218514779407E+01   -0.336437499929012507E+00   -0.127838505995307390E+02   -0.124362974450028929E+01    0.267873180952197754E+00
    0.724455611448448601E-06   -0.687725467205098766E+03   -0.305350642892732438E+01   -0.122047632947301974E+02    0.154239510796414584E+04    0.654327767098516588E+00   -0.423980127024377040E+00   -0.108643718921547752E+02   -0.189392802113875547E+01    0.738293291673730590E+00
    0.725240092255459437E-06   -0.687729695728032084E+03   -0.262389762414751004E+01   -0.118258203682413807E+02    0.131724789588144949E+04    0.123122755087891989E+01   -0.305914663990858937E+01   -0.168103538165940911E+02   -0.163970392733717141E+01    0.974534765276633630E+00
    0.726092158173398184E-06   -0.687734108080794385E+03   -0.353571998812897448E+01   -0.792552472664877694E+01    0.156576648473858609E+04    0.113965224535099807E+01   -0.209877417389175536E+01   -0.169600786734685407E+02   -0.107406592610578322E+01    0.868767577473271047E+00
