   -0.951269654631614614E+01   -0.233835686445236313E+01   -0.584380593895912170E+01    0.169449810981750488E+04   -0.576154565811157227E+01   -0.745858203649465140E+05   -0.693275511231550912E+01    1
   -0.589099795818328875E+01   -0.623063739538192785E+01   -0.426558154821395963E+01    0.193251760601997375E+04   -0.537267065048217773E+01   -0.745461502157312643E+05   -0.693375511231550057E+01    1
   -0.113097772300243378E+02   -0.982695016264915466E+01   -0.512430181503295934E+01    0.174483244419097900E+04   -0.523832273483276367E+01   -0.723501240576880373E+05   -0.693475511231554709E+01    1
   -0.669724429249763542E+01   -0.792838477492332494E+01   -0.119074277400970452E+02    0.167797561287879944E+04   -0.523336124420166016E+01   -0.723161431914087880E+05   -0.693575511231551811E+01    1
   -0.112474507927894596E+02   -0.674220262169837969E+01   -0.119608075618743896E+02    0.205717514753341675E+04   -0.430751419067382812E+01   -0.703851872434913676E+05   -0.693675511231548558E+01    1
   -0.803361298441886973E+01   -0.601871579289436376E+01   -0.572367623448371887E+01    0.225468801259994507E+04   -0.416047763824462891E+01   -0.699020319010685926E+05   -0.693775511231549125E+01    1
   -0.889765003323554993E+01   -0.503951713442802429E+01   -0.936346610784530675E+01    0.206760411262512207E+04   -0.426377773284912109E+01   -0.695289517680024001E+05   -0.693875511231549424E+01    1
   -0.103617386519908905E+02   -0.598835002183914256E+01   -0.915805100798606908E+01    0.163737769722938538E+04   -0.522855567932128906E+01   -0.694810259967663442E+05   -0.693975511231547948E+01    1
   -0.781693110466003471E+01   -0.849294208288192820E+01   -0.576737998723983836E+01    0.211065160036087036E+04   -0.427145576477050781E+01   -0.691345190733124909E+05   -0.694075511231545761E+01    1
   -0.685407053232193064E+01   -0.630563024282455498E+01   -0.504576770067215019E+01    0.170540853142738342E+04   -0.520381307601928711E+01   -0.684364826924745139E+05   -0.694175511231546682E+01    1
   -0.909644077420234609E+01   -0.531322470903396660E+01   -0.321103368401527511E+01    0.200702892541885376E+04   -0.492376041412353516E+01   -0.684140576881287125E+05   -0.694275511231551334E+01    1
   -0.113767788648605350E+02   -0.113970640897750854E+02   -0.822142496109008825E+01    0.208622490167617798E+04   -0.414893007278442383E+01   -0.683923367578906764E+05   -0.694375511231550835E+01    1
   -0.119962244153022759E+02   -0.499944670200347918E+01   -0.801983984112739634E+01    0.147341747879981995E+04   -0.561572980880737305E+01   -0.675500685434487095E+05   -0.694475511231550335E+01    1
   -0.929201104044914317E+01   -0.876368163228034902E+01   -0.486198236346244883E+01    0.204746617674827576E+04   -0.448743247985839844E+01   -0.674678146725526603E+05   -0.694575511231551523E+01    1
   -0.799257110953331029E+01   -0.562705850601196289E+01   -0.461061378121376109E+01    0.205546211004257202E+04   -0.448115634918212891E+01   -0.663487192245754704E+05   -0.694675511231552090E+01    1
   -0.104108623981475823E+02   -0.504995892047882133E+01   -0.559261030554771477E+01    0.181962351799011230E+04   -0.467489767074584961E+01   -0.660418052319343551E+05   -0.694775511231551945E+01    1
   -0.451413971185684293E+01   -0.320569319128990315E+01   -0.110073622405529026E+02    0.199034326076507568E+04   -0.524995851516723633E+01   -0.656014529629720782E+05   -0.694875511231547005E+01    1
   -0.119658112227916718E+02   -0.190019168257713389E+01   -0.704853546023368871E+01    0.177079613804817200E+04   -0.519545221328735352E+01   -0.654706591532786188E+05   -0.694975511231546506E+01    1
   -0.636861151456832886E+01   -0.112269528687000282E+02   -0.412785918116569572E+01    0.159165166616439819E+04   -0.545587539672851562E+01   -0.652806827395895234E+05   -0.695075511231549914E+01    1
   -0.429828282594680822E+01   -0.112757418751716614E+02   -0.875834183692932200E+01    0.187432690262794495E+04   -0.545029640197753906E+01   -0.652622505752517100E+05   -0.695175511231552257E+01    1
   -0.112463182568550106E+02   -0.344042590856552088E+01   -0.519392488002777153E+01    0.183729194402694702E+04   -0.471008777618408203E+01   -0.649699895831873146E+05   -0.695275511231550336E+01    1
   -0.103853880107402805E+02   -0.112832846760749810E+02   -0.690089224576950144E+01    0.186956982612609863E+04   -0.438645267486572266E+01   -0.649272259051477813E+05   -0.695375511231547883E+01    1
   -0.486646857261657750E+01   -0.496951121091842651E+01   -0.259329181909561157E+01    0.210501940846443176E+04   -0.536476421356201172E+01   -0.647119975223786896E+05   -0.695475511231550136E+01    1
   -0.543048402070999181E+01   -0.215466148853302109E+01   -0.109374232649803158E+02    0.182239745855331421E+04   -0.519771289825439453E+01   -0.645613865800386338E+05   -0.695575511231551680E+01    1
   -0.106423948645591739E+02   -0.617454966902732849E+01   -0.249327020645141673E+01    0.168874235749244690E+04   -0.551416492462158203E+01   -0.645207829116406356E+05   -0.695675511231548427E+01    1
   -0.383207761645317113E+01   -0.412677406668663060E+01   -0.105626738190650933E+02    0.194781281352043152E+04   -0.572611093521118164E+01   -0.643402832051929508E+05   -0.695775511231548727E+01    1
   -0.831335214972495962E+01   -0.820536373257636953E+01   -0.990986030101776194E+01    0.182523103356361389E+04   -0.438957023620605469E+01   -0.642574159329614049E+05   -0.695875511231550270E+01    1
   -0.753227405548095774E+01   -0.117274307012558054E+01   -0.866394315361976552E+01    0.223998619914054871E+04   -0.595847558975219727E+01   -0.637327955396401376E+05   -0.695975511231551458E+01    1
   -0.947438210248947144E+01   -0.296706005930900574E+01   -0.116092569708824165E+02    0.152187748551368713E+04   -0.523860597610473633E+01   -0.637010232575142581E+05   -0.696075511231551580E+01    1
   -0.449240464568138176E+01   -0.606407511234283447E+01   -0.855334167480468821E+01    0.162169830799102783E+04   -0.570267391204833984E+01   -0.635675430376421718E+05   -0.696175511231550104E+01    1
   -0.108474898695945736E+02   -0.300235975384712361E+01   -0.621574705839157104E+01    0.192734657526016235E+04   -0.440923881530761719E+01   -0.634426761990557425E+05   -0.696275511231553423E+01    1
   -0.481870052218437195E+01   -0.287165576219558716E+01   -0.825012470483779836E+01    0.201575388312339783E+04   -0.493220520019531250E+01   -0.634383888680948439E+05   -0.696375511231550171E+01    1
   -0.796707859039306676E+01   -0.362328861951828074E+01   -0.521881138086319041E+01    0.150857238769531250E+04   -0.532325792312622070E+01   -0.632677054198019105E+05   -0.696475511231547362E+01    1
   -0.781329987645149249E+01   -0.710028761029243505E+01   -0.668573412895202690E+01    0.174746324419975281E+04   -0.455105209350585938E+01   -0.631865509525803864E+05   -0.696575511231551836E+01    1
   -0.902124847769737315E+01   -0.620936747789382970E+01   -0.904427159428596461E+01    0.192405657768249512E+04   -0.415137052536010742E+01   -0.628701348343063146E+05   -0.696675511231553202E+01    1
   -0.831507257223129237E+01   -0.105179888606071472E+02   -0.965159259438514638E+01    0.180897666811943054E+04   -0.428520822525024414E+01   -0.624463228381934823E+05   -0.696775511231552436E+01    1
   -0.107352091133594509E+02   -0.318902385234832764E+01   -0.277501920461654805E+01    0.211178081035614014E+04   -0.458453321456909180E+01   -0.623756298556531037E+05   -0.696875511231550959E+01    1
   -0.107788012862205509E+02   -0.836439158320427012E+01   -0.610489382743835485E+01    0.153227140307426453E+04   -0.504884195327758789E+01   -0.619873101312959043E+05   -0.696975511231549394E+01    1
   -0.679093235135078466E+01   -0.495827093124389684E+01   -0.742138944268226641E+01    0.170686783194541931E+04   -0.454944992065429688E+01   -0.610609335632409202E+05   -0.697075511231548450E+01    1
   -0.100991318821907043E+02   -0.185823066830635142E+01   -0.115565696418285366E+02    0.212922241091728210E+04   -0.450055646896362305E+01   -0.607776901919205702E+05   -0.697175511231548395E+01    1
   -0.847320359945297241E+01   -0.329706248044967687E+01   -0.273713434338569783E+01    0.222539972066879272E+04   -0.436936092376708984E+01   -0.607262405472562023E+05   -0.697275511231548872E+01    1
   -0.384518267512321543E+01   -0.112354587435722344E+02   -0.944809248447418248E+01    0.172474654316902161E+04   -0.579016113281250000E+01   -0.606656909367164917E+05   -0.697375511231548995E+01    1
   -0.730134481787681633E+01   -0.666956620216369700E+01   -0.675029983520507848E+01    0.124837450981140137E+04   -0.582324171066284180E+01   -0.601853901854340584E+05   -0.697475511231553025E+01    1
   -0.616789392828941363E+01   -0.427263060808181816E+01   -0.101637638390064247E+02    0.176359851956367493E+04   -0.444434690475463867E+01   -0.601430311940185857E+05   -0.697575511231552614E+01    1
   -0.102435692667961114E+02   -0.959124181866645742E+01   -0.733543875217437780E+01    0.211261730194091797E+04   -0.365406799316406250E+01   -0.595511070043945438E+05   -0.697675511231550338E+01    1
   -0.751621212959289586E+01   -0.454907119274139493E+01   -0.605397643446922373E+01    0.145798145532608032E+04   -0.512306976318359375E+01   -0.595231395178137682E+05   -0.697775511231553747E+01    1
   -0.944898024201393127E+01   -0.610823704004287737E+01   -0.111125569760799401E+02    0.165633581876754761E+04   -0.447461700439453125E+01   -0.594777217240613027E+05   -0.697875511231551471E+01    1
   -0.428172855377197337E+01   -0.996364599466323853E+01   -0.529525267481803930E+01    0.213812984824180603E+04   -0.484215974807739258E+01   -0.594299884619926452E+05   -0.697975511231548751E+01    1
   -0.501848432421684265E+01   -0.452541416287422216E+01   -0.919778670072555471E+01    0.188434468507766724E+04   -0.465095233917236328E+01   -0.589763914711485559E+05   -0.698075511231549406E+01    1
   -0.102176102042198185E+02   -0.787289330363273621E+01   -0.749150206446647715E+01    0.174694656133651733E+04   -0.422171497344970703E+01   -0.588727881219441770E+05   -0.698175511231549972E+01    1
   -0.770020110011100822E+01   -0.109443963110446933E+02   -0.629492694139480591E+01    0.133785997629165649E+04   -0.538587999343872070E+01   -0.586137097416152465E+05   -0.698275511231551516E+01    1
   -0.100669627010822289E+02   -0.110972768068313599E+02   -0.101295492589473728E+02    0.180249913334846497E+04   -0.408676290512084961E+01   -0.584208516295943773E+05   -0.698375511231553414E+01    1
   -0.114840894341468811E+02   -0.593218558430671727E+01   -0.591022666096687388E+01    0.204486434459686279E+04   -0.383543348312377930E+01   -0.582175686200158671E+05   -0.698475511231553270E+01    1
   -0.780690495371818560E+01   -0.870886033773422241E+01   -0.240168124437332153E+01    0.141326518654823303E+04   -0.563125276565551758E+01   -0.560421188714509917E+05   -0.698575511231552948E+01    1
   -0.113613062202930450E+02   -0.637836847901344317E+01   -0.855648753046989441E+01    0.112754260301589966E+04   -0.588111925125122070E+01   -0.559677380466806935E+05   -0.698675511231552360E+01    1
   -0.770655836462974531E+01   -0.648602913022041339E+01   -0.190100900530815231E+01    0.192248471379280090E+04   -0.511343908309936523E+01   -0.554291812079783995E+05   -0.698775511231549373E+01    1
   -0.451293116211891210E+01   -0.506472930908203178E+01   -0.518747695684433019E+01    0.167173804640769958E+04   -0.509897089004516602E+01   -0.552903622334926331E+05   -0.698875511231551716E+01    1
   -0.996230285167694163E+01   -0.555889783501625079E+01   -0.451385797262191790E+01    0.215464787483215332E+04   -0.372301292419433594E+01   -0.552294515621015307E+05   -0.698975511231552993E+01    1
   -0.815827562212944102E+01   -0.110974699795246128E+02   -0.609638028144836497E+01    0.194808836579322815E+04   -0.377284669876098633E+01   -0.551871156092975871E+05   -0.699075511231550273E+01    1
   -0.908663290143013036E+01   -0.292602376341819870E+01   -0.202496450543403661E+01    0.160752256512641907E+04   -0.554028367996215820E+01   -0.551049281512712187E+05   -0.699175511231550484E+01    1
   -0.775968015789985710E+01   -0.233082661628723287E+01   -0.776188246607780474E+01    0.156850268244743347E+04   -0.462428522109985352E+01   -0.548007787541004145E+05   -0.699275511231551850E+01    1
   -0.953439604640007055E+01   -0.641462218165397680E+01   -0.912115920782089162E+01    0.147836105823516846E+04   -0.452527904510498047E+01   -0.545956386524111294E+05   -0.699375511231549929E+01    1
   -0.331060897707939183E+01   -0.607782384753227234E+01   -0.797578251957893425E+01    0.219244949817657471E+04   -0.538347578048706055E+01   -0.545691211075402753E+05   -0.699475511231549785E+01    1
   -0.508383248448371905E+01   -0.109220238447189324E+02   -0.481494585871696490E+01    0.139670978784561157E+04   -0.526991510391235352E+01   -0.541650299883456028E+05   -0.699575511231553371E+01    1
   -0.734185529351234489E+01   -0.657227202057838511E+01   -0.414563734531402606E+01    0.166536815762519836E+04   -0.436857843399047852E+01   -0.535560197055626195E+05   -0.699675511231554026E+01    1
   -0.116981575548648831E+02   -0.217922928929328918E+01   -0.107606660664081577E+02    0.218568469882011414E+04   -0.374420738220214844E+01   -0.532917725291046954E+05   -0.699775511231553793E+01    1
   -0.729365905523300206E+01   -0.314189947843551742E+01   -0.305214530825615071E+01    0.229834346771240234E+04   -0.383929347991943359E+01   -0.531685876708290962E+05   -0.699875511231551695E+01    1
   -0.672198504209518433E+01   -0.440686401128768956E+01   -0.794622709751129186E+01    0.165160028934478760E+04   -0.417750692367553711E+01   -0.531427531969362608E+05   -0.699975511231549596E+01    1
   -0.505785389542579722E+01   -0.257181687355041610E+01   -0.104238963246345513E+02    0.129449545145034790E+04   -0.562517261505126953E+01   -0.530165152095601370E+05   -0.700075511231552117E+01    1
   -0.769508655667304975E+01   -0.101329524457454685E+02   -0.523635313510894829E+01    0.132787634730339050E+04   -0.496253442764282227E+01   -0.528783273856010783E+05   -0.700175511231554282E+01    1
   -0.942335940599441457E+01   -0.193909052610397481E+01   -0.834665177464485097E+01    0.227891059517860413E+04   -0.369965457916259766E+01   -0.526539597423459345E+05   -0.700275511231553516E+01    1
   -0.458785985112190264E+01   -0.195579124689102279E+01   -0.581518290638923663E+01    0.175031774044036865E+04   -0.506717538833618164E+01   -0.515905352559948733E+05   -0.700375511231549996E+01    1
   -0.775613749623298698E+01   -0.966192001104354858E+01   -0.490046417713165283E+01    0.122513146996498108E+04   -0.516801023483276367E+01   -0.515747945825331844E+05   -0.700475511231551984E+01    1
   -0.368927348256111109E+01   -0.105605161428451542E+02   -0.989961866140365565E+01    0.137255256175994873E+04   -0.582422208786010742E+01   -0.513911936340228276E+05   -0.700575511231551840E+01    1
   -0.111353346168994900E+02   -0.925088548064231908E+01   -0.110918596029281620E+02    0.166665713787078857E+04   -0.378601789474487305E+01   -0.511128692734637734E+05   -0.700675511231550097E+01    1
   -0.834807511568069494E+01   -0.451543892025947624E+01   -0.329218016266822922E+01    0.117863001227378845E+04   -0.546907901763916016E+01   -0.505143221218530161E+05   -0.700775511231549419E+01    1
   -0.106425036549568173E+02   -0.475161032080650347E+01   -0.105693860471248620E+02    0.125900633931159973E+04   -0.490387868881225586E+01   -0.502550218602445239E+05   -0.700875511231548121E+01    1
   -0.104255693256855011E+02   -0.645302519202232361E+01   -0.109165627062320709E+02    0.130553005933761597E+04   -0.460078287124633789E+01   -0.497781191083057274E+05   -0.700975511231552773E+01    1
   -0.600557795763015800E+01   -0.616908225417137146E+01   -0.337747322916984594E+01    0.170167221426963806E+04   -0.429453182220458984E+01   -0.496766444316723646E+05   -0.701075511231552895E+01    1
   -0.101904718816280369E+02   -0.474491343498230034E+01   -0.469891043901443517E+01    0.148161725997924805E+04   -0.439013051986694336E+01   -0.495402780688019193E+05   -0.701175511231552218E+01    1
   -0.118081530153751366E+02   -0.274668767452240026E+01   -0.499527849555015635E+01    0.196298231482505798E+04   -0.368557977676391602E+01   -0.495214170737157037E+05   -0.701275511231549853E+01    1
   -0.107169211685657508E+02   -0.172051248550415181E+01   -0.626488056778907776E+01    0.121645273566246033E+04   -0.574412584304809570E+01   -0.494427049427330639E+05   -0.701375511231546067E+01    1
   -0.682065653800964355E+01   -0.100624339520931247E+02   -0.913478450775146555E+01    0.109771518707275391E+04   -0.534169816970825195E+01   -0.493017650573865976E+05   -0.701475511231549120E+01    1
   -0.312907894849777257E+01   -0.463088575601577812E+01   -0.942967692017555237E+01    0.207886626124382019E+04   -0.532750844955444336E+01   -0.492940831712763465E+05   -0.701575511231549598E+01    1
   -0.105449151813983910E+02   -0.141326469182968140E+01   -0.314703633785247838E+01    0.164968215227127075E+04   -0.531546306610107422E+01   -0.489877843596125676E+05   -0.701675511231551852E+01    1
   -0.874125895500183070E+01   -0.936513562202453542E+01   -0.950549964308738637E+01    0.228045429587364197E+04   -0.282128953933715820E+01   -0.488694596323557926E+05   -0.701775511231554905E+01    1
   -0.107215559184551239E+02   -0.102148834705352787E+02   -0.108388772964477536E+02    0.134071429371833801E+04   -0.435223627090454102E+01   -0.485553222626094939E+05   -0.701875511231552718E+01    1
   -0.104490331828594201E+02   -0.442791844010353142E+01   -0.252187650203704905E+01    0.193513258099555969E+04   -0.401981210708618164E+01   -0.479331378361172392E+05   -0.701975511231552307E+01    1
   -0.827292326688766444E+01   -0.109247617363929752E+02   -0.881622111797332764E+01    0.176855461597442627E+04   -0.343829154968261719E+01   -0.478296009103525139E+05   -0.702075511231549143E+01    1
   -0.687351960539817863E+01   -0.107244723379611973E+02   -0.636771259903907794E+01    0.179418374896049500E+04   -0.351755189895629883E+01   -0.477326045387217673E+05   -0.702175511231545713E+01    1
   -0.984318573474883962E+01   -0.620509815216064453E+01   -0.116805321156978614E+02    0.129707975983619690E+04   -0.449355745315551758E+01   -0.477161891484814987E+05   -0.702275511231550986E+01    1
   -0.989535630941390920E+01   -0.925375866293907201E+01   -0.553632173538208061E+01    0.135031239986419678E+04   -0.441962623596191406E+01   -0.476108503905966718E+05   -0.702375511231555993E+01    1
   -0.748918678164482188E+01   -0.159378561973571919E+01   -0.111136323273181912E+02    0.187198712229728699E+04   -0.402059507369995117E+01   -0.474850114899298933E+05   -0.702475511231551941E+01    1
   -0.998806595206260717E+01   -0.118252533316612247E+02   -0.974458746314048696E+01    0.119679071307182312E+04   -0.469332599639892578E+01   -0.472058877898190694E+05   -0.702575511231549044E+01    1
   -0.427754779458046031E+01   -0.381467533707618678E+01   -0.336237298250198435E+01    0.124654059410095215E+04   -0.555914068222045898E+01   -0.471090567570823696E+05   -0.702675511231551386E+01    1
   -0.609716901183128357E+01   -0.371816709637641907E+01   -0.810724037289619481E+01    0.137905799150466919E+04   -0.434476661682128906E+01   -0.470307395854365241E+05   -0.702775511231550709E+01    1
   -0.961863538026809728E+01   -0.777377897500991821E+01   -0.749876382350921666E+01    0.117395215034484863E+04   -0.480291938781738281E+01   -0.469049547455551146E+05   -0.702875511231551275E+01    1
   -0.107715409219264977E+02   -0.307504359483719014E+01   -0.402942060828208959E+01    0.134677072167396545E+04   -0.453640031814575195E+01   -0.468464386092283457E+05   -0.702975511231550776E+01    1
   -0.897193574309349096E+01   -0.407168219089508110E+01   -0.910109784007072520E+01    0.977727013826370239E+03   -0.570422935485839844E+01   -0.468429663722623882E+05   -0.703075511231546724E+01    1
   -0.961551951169967722E+01   -0.646079533696174657E+01   -0.276600633859634470E+01    0.138947685360908508E+04   -0.462641572952270508E+01   -0.468360015483785828E+05   -0.703175511231548889E+01    1
   -0.465478407740592992E+01   -0.819071677923202479E+01   -0.305854790210723948E+01    0.164319540858268738E+04   -0.469124746322631836E+01   -0.467442083182892529E+05   -0.703275511231553985E+01    1
   -0.116255050957202908E+02   -0.105594170808792107E+02   -0.600710660219192505E+01    0.136200897693634033E+04   -0.419941377639770508E+01   -0.464916634924360405E+05   -0.703375511231551886E+01    1
   -0.716847268939018267E+01   -0.831330403089523351E+01   -0.841780906319618261E+01    0.217921243906021118E+04   -0.284065675735473633E+01   -0.464049570221659233E+05   -0.703475511231550765E+01    1
   -0.986871451735496485E+01   -0.665773733854293859E+01   -0.545567387938499504E+01    0.130820189714431763E+04   -0.440026473999023438E+01   -0.461733329773309524E+05   -0.703575511231551776E+01    1
   -0.112110506415367119E+02   -0.824507153034210205E+01   -0.105864549815654758E+02    0.100791581273078918E+04   -0.536353683471679688E+01   -0.461643806078314228E+05   -0.703675511231548700E+01    1
   -0.118712235510349267E+02   -0.659961746335029620E+01   -0.938407003283500707E+01    0.132613800764083862E+04   -0.420897483825683594E+01   -0.460862078203426208E+05   -0.703775511231547224E+01    1
   -0.506284500360488909E+01   -0.114927766263484958E+02   -0.627784754633903574E+01    0.191309805512428284E+04   -0.373851776123046875E+01   -0.460491004951610594E+05   -0.703875511231545570E+01    1
   -0.709354888200759959E+01   -0.520876640081405640E+01   -0.710463713407516551E+01    0.926298964023590088E+03   -0.581260681152343750E+01   -0.459713598862021026E+05   -0.703975511231547202E+01    1
   -0.600784233212471008E+01   -0.830270045399665868E+01   -0.117296195983886715E+02    0.103825883865356445E+04   -0.523683643341064453E+01   -0.456509383237494621E+05   -0.704075511231547946E+01    1
   -0.853322870135307276E+01   -0.878300727009773219E+01   -0.375270665287971461E+01    0.162555621862411499E+04   -0.389227914810180664E+01   -0.455776386706317571E+05   -0.704175511231548690E+01    1
   -0.985631450414657628E+01   -0.112477248609066010E+02   -0.107205670416355137E+02    0.102332215309143066E+04   -0.517023992538452148E+01   -0.454557677037080794E+05   -0.704275511231548812E+01    1
   -0.115865406990051270E+02   -0.219204354286193848E+01   -0.101995844721794136E+02    0.123832579255104065E+04   -0.468929862976074219E+01   -0.449593729097725154E+05   -0.704375511231546003E+01    1
   -0.407070098519325274E+01   -0.629887896180152929E+01   -0.806682334542274404E+01    0.132270111441612244E+04   -0.507545852661132812E+01   -0.448968262002271076E+05   -0.704475511231549234E+01    1
   -0.690137413144111633E+01   -0.807649732232093776E+01   -0.987153051495551992E+01    0.105341564416885376E+04   -0.500552606582641602E+01   -0.448714057731597131E+05   -0.704575511231552998E+01    1
   -0.669091283082962107E+01   -0.980121147036552465E+01   -0.919256755113601720E+01    0.203707056045532227E+04   -0.291383457183837891E+01   -0.448058064274427816E+05   -0.704675511231549656E+01    1
   -0.424385275840759313E+01   -0.892058946490287852E+01   -0.355258113741874659E+01    0.196626453399658203E+04   -0.439963340759277344E+01   -0.447290777268950478E+05   -0.704775511231548979E+01    1
   -0.585279718637466484E+01   -0.198739904165267944E+01   -0.658004495501518250E+01    0.213413961529731750E+04   -0.361286973953247070E+01   -0.447093968183284887E+05   -0.704875511231552210E+01    1
   -0.698124929666519201E+01   -0.188224335908889806E+01   -0.105769665062427514E+02    0.113749788999557495E+04   -0.529685497283935547E+01   -0.445182097755573050E+05   -0.704975511231552154E+01    1
   -0.284485845565795969E+01   -0.237668804526329147E+01   -0.752315309643745422E+01    0.192372514605522156E+04   -0.562512111663818359E+01   -0.444946211292220978E+05   -0.705075511231551921E+01    1
   -0.884940637350082326E+01   -0.100960494875907898E+02   -0.207950266599655187E+01    0.199403648376464844E+04   -0.397041893005371094E+01   -0.444703143403130016E+05   -0.705175511231552399E+01    1
   -0.381802133917808639E+01   -0.736131622195243907E+01   -0.157502834200859176E+01    0.229936825037002563E+04   -0.543009185791015625E+01   -0.442437385019638750E+05   -0.705275511231551899E+01    1
   -0.592813802361488396E+01   -0.654687434434890747E+01   -0.100334231793880466E+02    0.876764196157455444E+03   -0.593866300582885742E+01   -0.441509458780683854E+05   -0.705375511231552732E+01    1
   -0.896038164496421885E+01   -0.650406741499900853E+01   -0.910717406272888219E+01    0.184067841172218323E+04   -0.309772729873657227E+01   -0.441275683666738623E+05   -0.705475511231554453E+01    1
   -0.832493135333061218E+01   -0.189270606637001038E+01   -0.110579839468002312E+02    0.113461380004882812E+04   -0.515554904937744141E+01   -0.440834801681794925E+05   -0.705575511231553776E+01    1
   -0.516788910627365183E+01   -0.106960166752338406E+02   -0.193131898641586375E+01    0.146114020347595215E+04   -0.518337249755859375E+01   -0.438878597210454172E+05   -0.705675511231551056E+01    1
