   -0.277294732575242975E+01   -0.537472242867624495E+01   -0.685414143413815857E+01    0.144776880239778961E+04    0.788106439193112074E+00    0.357786203029140893E+03
   -0.273689038471332502E+01   -0.462588217652201639E+01   -0.115591854541636732E+02    0.133341135208792571E+04    0.118135038913601953E+01    0.357798522551961696E+03
   -0.312399724708553528E+01   -0.558912534219561863E+01   -0.765432997823352590E+01    0.138490387594318622E+04    0.129716087171937922E+01    0.357850856974479598E+03
   -0.280369228291260342E+01   -0.435092412860145838E+01   -0.632716789548272462E+01    0.136126786471355854E+04    0.107360470428271704E+01    0.357877801184099440E+03
   -0.281975024145960695E+01   -0.483138479074454885E+01   -0.987324557770201316E+01    0.134203335460169137E+04    0.116856791190142140E+01    0.357978641799025468E+03
   -0.282244366624529519E+01   -0.527764568856508198E+01   -0.910751605000996634E+01    0.130899021824510328E+04    0.139233912672658899E+01    0.358078640306786042E+03
   -0.241248843107713462E+01   -0.461689137713262010E+01   -0.661068963273648169E+01    0.131190967367792928E+04    0.100490645345074014E+01    0.358120242495190155E+03
   -0.278792924575801671E+01   -0.554091681031655270E+01   -0.858812333911853187E+01    0.130448827042396942E+04    0.136884673717530791E+01    0.358142725657720689E+03
   -0.282628517513785660E+01   -0.488935569502197964E+01   -0.748774211838312276E+01    0.133546189885863464E+04    0.119559523880447571E+01    0.358309074167660413E+03
   -0.291875105357634190E+01   -0.511412786478680381E+01   -0.100383621560763565E+02    0.140902627449494457E+04    0.992666525101481234E+00    0.358333434522328503E+03
   -0.328554509505428172E+01   -0.616468772995173264E+01   -0.655282282958014139E+01    0.146514803311131254E+04    0.119159514419967927E+01    0.358376827756760235E+03
   -0.253718530714482782E+01   -0.458977150093071273E+01   -0.638133119227043633E+01    0.125849347214527347E+04    0.131607548187210810E+01    0.358407726667442148E+03
   -0.319915727561417640E+01   -0.576821121645380774E+01   -0.600864170570697276E+01    0.152150755025854642E+04    0.931581648698815101E+00    0.358410662158939544E+03
   -0.283794983206059825E+01   -0.623010101734224264E+01   -0.631544013546439675E+01    0.138611482236359097E+04    0.107743084432730729E+01    0.358420793624978728E+03
   -0.284716713813505962E+01   -0.427135287054071799E+01   -0.591295978408445677E+01    0.143959337190968472E+04    0.882412940701279958E+00    0.358433540853911040E+03
   -0.285921461474431915E+01   -0.517588283665539350E+01   -0.632573560919462263E+01    0.132747374142427589E+04    0.134398928083942959E+01    0.358437873268929422E+03
   -0.285114683576377814E+01   -0.597169310379476315E+01   -0.686147436787282761E+01    0.142521847691067615E+04    0.941676783562640729E+00    0.358447049715891694E+03
   -0.284944942647889832E+01   -0.538617482654579494E+01   -0.907880903161340669E+01    0.135348662945215347E+04    0.123199074016290311E+01    0.358492049106181980E+03
   -0.279521337246268509E+01   -0.518329357208252350E+01   -0.101616835927251561E+02    0.134801987035275761E+04    0.122032229109868151E+01    0.358510378821481538E+03
   -0.289629003514497541E+01   -0.511498684587172114E+01   -0.103055662764337175E+02    0.139762016512512128E+04    0.114652726387086457E+01    0.358557165716781014E+03
   -0.272443202895643211E+01   -0.540186589944360129E+01   -0.654722869335011382E+01    0.140478332630127193E+04    0.849704475523371805E+00    0.358584536700300760E+03
   -0.268810055004718507E+01   -0.459413929691161638E+01   -0.651881159861545090E+01    0.142147121727426929E+04    0.896446026167684984E+00    0.358605474447177130E+03
   -0.287402089175296638E+01   -0.488821080998457802E+01   -0.531360691450227751E+01    0.148649221986029784E+04    0.704977255993318508E+00    0.358643148284517451E+03
   -0.264652576700881070E+01   -0.570050081805017506E+01   -0.672272606237008397E+01    0.132852460077388082E+04    0.109257116415667266E+01    0.358651736478237467E+03
   -0.297200952758200110E+01   -0.636931270344852063E+01   -0.629115325138313697E+01    0.135858962182601499E+04    0.125144482201428175E+01    0.358715190280831052E+03
   -0.256346320387179638E+01   -0.452900663856207508E+01   -0.751011875087768033E+01    0.131303995003939553E+04    0.113949922868160769E+01    0.358743333500444237E+03
   -0.295682028991088153E+01   -0.513961634308406801E+01   -0.554451707806999838E+01    0.145315613617852500E+04    0.939956436641623760E+00    0.358824495164264249E+03
   -0.306889639387232549E+01   -0.605574999924014712E+01   -0.759344613403548241E+01    0.139867745945367460E+04    0.121936720177158886E+01    0.358841041841098559E+03
   -0.293666381099322571E+01   -0.507807761646971034E+01   -0.830581564341237666E+01    0.141096163741208466E+04    0.110652722811601212E+01    0.358848608061305526E+03
   -0.289622456741063239E+01   -0.508998370236761133E+01   -0.111595991969202970E+02    0.139447654482440339E+04    0.114971704863000657E+01    0.358872421220824265E+03
   -0.263768281942599181E+01   -0.518149893412085127E+01   -0.799530123918730062E+01    0.129032293568170144E+04    0.129107703024192322E+01    0.358882654597869532E+03
   -0.313871338851670956E+01   -0.651127246232006485E+01   -0.695059126582849540E+01    0.144285280852007099E+04    0.107460728131976335E+01    0.358904679671848555E+03
   -0.291919407938223152E+01   -0.554508321856163189E+01   -0.738568333333317995E+01    0.146338159163782211E+04    0.837682092365321651E+00    0.358905991485624440E+03
   -0.276899251490839582E+01   -0.498334021604685873E+01   -0.101662090431035459E+02    0.136426281217906285E+04    0.108273680751045376E+01    0.358911878177447193E+03
   -0.327074159781722074E+01   -0.484759218333664332E+01   -0.660799609336315452E+01    0.160494093182817505E+04    0.702537204030255324E+00    0.358930539855551729E+03
   -0.298752898866812977E+01   -0.489337050399784257E+01   -0.783975415930883202E+01    0.146555855193709976E+04    0.927106183420303154E+00    0.358974769558728667E+03
   -0.319484784979747083E+01   -0.645327913592848201E+01   -0.638149748305385511E+01    0.148137125079355337E+04    0.993383808794059853E+00    0.359025082542172299E+03
   -0.262692196926569110E+01   -0.434860633662645402E+01   -0.743374722141021849E+01    0.137419345760167243E+04    0.912565581517355007E+00    0.359060629054177411E+03
   -0.244935544579433184E+01   -0.440002359823139244E+01   -0.604521011428284094E+01    0.131617779621598265E+04    0.106618311554563938E+01    0.359108697918430266E+03
   -0.272248241262890467E+01   -0.468768179129576357E+01   -0.908037404476507248E+01    0.135441034315642719E+04    0.114702647730874041E+01    0.359115269768881262E+03
   -0.270086826244030576E+01   -0.533120600669379119E+01   -0.719378817082064348E+01    0.136159820835158507E+04    0.111553541942476642E+01    0.359140911187304880E+03
   -0.262664985965369624E+01   -0.476431825426933564E+01   -0.653193834240898852E+01    0.138127953668002556E+04    0.885598353381283232E+00    0.359148709476804356E+03
   -0.277836847876312376E+01   -0.511931858846977139E+01   -0.763904638767792754E+01    0.137830583376607342E+04    0.111308025854712866E+01    0.359152900221645950E+03
   -0.280899303734115868E+01   -0.492687911908532161E+01   -0.743417955888101289E+01    0.145600921691345638E+04    0.774445812175082793E+00    0.359168839752254826E+03
   -0.277034610637654666E+01   -0.552265079647971291E+01   -0.674835655661567291E+01    0.135828199869837954E+04    0.123147601476691104E+01    0.359171879979127027E+03
   -0.269407237474503169E+01   -0.514718008885623668E+01   -0.538197138037659606E+01    0.140109383382725127E+04    0.847490136679488693E+00    0.359208372894365937E+03
   -0.266171233116006256E+01   -0.432716324356564641E+01   -0.733060378876832797E+01    0.135487114941112554E+04    0.106481154291698843E+01    0.359215337662641673E+03
   -0.254160036821527768E+01   -0.452247216361216964E+01   -0.687141588890895072E+01    0.130696732607912168E+04    0.113084892559490857E+01    0.359296955942094769E+03
   -0.255246629264376601E+01   -0.427628097191485512E+01   -0.660488119342335711E+01    0.135465148878099535E+04    0.933696621117570125E+00    0.359306577774156040E+03
   -0.276062467888841923E+01   -0.456582023311750707E+01   -0.593180534456096531E+01    0.141321757975961714E+04    0.942642468249789367E+00    0.359328124173158074E+03
   -0.285495199183369230E+01   -0.492229617107330242E+01   -0.563378805243114922E+01    0.145570091449666052E+04    0.845640141781398569E+00    0.359340334657640938E+03
   -0.318157129253808435E+01   -0.469375640193131805E+01   -0.657634077890749413E+01    0.155610170415008338E+04    0.759322632228769834E+00    0.359348803285391625E+03
   -0.301530359379221835E+01   -0.463642767471465778E+01   -0.659962467763385430E+01    0.144454141429762194E+04    0.969182338051006731E+00    0.359349275439968778E+03
   -0.317669431729531659E+01   -0.514149807375761458E+01   -0.826205520608898247E+01    0.150030192276470893E+04    0.929636752435495595E+00    0.359357235516608227E+03
   -0.262041647890002771E+01   -0.582992344795164374E+01   -0.681144595386871821E+01    0.127578900283652933E+04    0.132822893082431737E+01    0.359367493962587503E+03
   -0.317927677235499928E+01   -0.602820966381750178E+01   -0.637271227022044595E+01    0.146740808702551794E+04    0.114091855832240707E+01    0.359392055569408910E+03
   -0.318847876683353881E+01   -0.597725104943468732E+01   -0.661563647547748968E+01    0.152202848237040416E+04    0.925925776592752214E+00    0.359400337144482137E+03
   -0.248305820249351150E+01   -0.480110050315129389E+01   -0.665359996683208088E+01    0.133023500478225878E+04    0.103479813534950260E+01    0.359417579438002122E+03
   -0.311267174756543064E+01   -0.521873284386548253E+01   -0.817723689716818924E+01    0.141753265154151177E+04    0.121076785814662724E+01    0.359433043688390740E+03
   -0.285026358238910049E+01   -0.547771773525773575E+01   -0.631197936805498028E+01    0.135098071878307519E+04    0.127124270404715389E+01    0.359445657994299381E+03
   -0.302474736028873892E+01   -0.487681213882686482E+01   -0.572018192444324569E+01    0.149274304634243094E+04    0.888245533847161539E+00    0.359466899875209492E+03
   -0.315965723479997429E+01   -0.556918941915980614E+01   -0.781501567928630525E+01    0.149115520467789656E+04    0.918531391736096658E+00    0.359467378897663991E+03
   -0.299326505702653733E+01   -0.541527729680563930E+01   -0.781175911361359621E+01    0.137659963873911238E+04    0.119925576875618667E+01    0.359496958454533228E+03
   -0.296872285309257755E+01   -0.549564625586717348E+01   -0.575080871281374328E+01    0.139425281825425918E+04    0.107686996573077831E+01    0.359530999783347966E+03
   -0.289313669688540465E+01   -0.582987096409277950E+01   -0.702451156146126987E+01    0.142618680888937388E+04    0.952405176652450614E+00    0.359536974726270728E+03
   -0.299633229569899129E+01   -0.498274414000842203E+01   -0.661782478952481235E+01    0.136306394566884546E+04    0.126511789423637833E+01    0.359537206416333674E+03
   -0.289914687611741151E+01   -0.615180388806503764E+01   -0.730932852358897645E+01    0.137481721242507592E+04    0.120914918717626385E+01    0.359547249632265164E+03
   -0.283129018339732319E+01   -0.549582227215601726E+01   -0.762542853906203089E+01    0.140734674797403545E+04    0.995841728835093143E+00    0.359552892424958372E+03
   -0.321419156830028463E+01   -0.521846066875510672E+01   -0.743250945760833392E+01    0.152593372926725760E+04    0.849359446790166395E+00    0.359561048793619761E+03
   -0.304004339888884800E+01   -0.555111516049517917E+01   -0.667148863613350951E+01    0.154613179901332933E+04    0.732930096962164157E+00    0.359564385174907500E+03
   -0.277640794423824744E+01   -0.498685266609085609E+01   -0.684040755328909800E+01    0.145728280546677433E+04    0.806283553344695925E+00    0.359603761006060211E+03
   -0.273746813942916489E+01   -0.483352592886965926E+01   -0.893167394829395533E+01    0.137611324177495453E+04    0.105104907104602940E+01    0.359608289607943902E+03
   -0.287173407145187909E+01   -0.545344303068260405E+01   -0.693660588315592186E+01    0.133422432363670987E+04    0.131803791943385917E+01    0.359614013995938478E+03
   -0.338425253324575515E+01   -0.582628068437813962E+01   -0.649407511611461619E+01    0.161103716192792649E+04    0.792973229548554315E+00    0.359642393891299776E+03
   -0.270206013849412230E+01   -0.442414596323083131E+01   -0.673153609441023004E+01    0.143582151728039889E+04    0.786002608877752529E+00    0.359646846624286468E+03
   -0.307293469426142885E+01   -0.566958342171682617E+01   -0.793651667927569537E+01    0.139532993177854155E+04    0.124358899750808227E+01    0.359649939619345787E+03
   -0.324570284461466052E+01   -0.583858459182886502E+01   -0.619160202551516381E+01    0.150478031857297492E+04    0.994173170520618932E+00    0.359657572285137803E+03
   -0.296722581391185969E+01   -0.593135688379296067E+01   -0.727873529034973554E+01    0.137156034108362519E+04    0.119572477202357952E+01    0.359669891683107721E+03
   -0.298653261348038690E+01   -0.499583501996463397E+01   -0.695563032801633607E+01    0.149268877676569673E+04    0.858464820585572497E+00    0.359703832094743575E+03
   -0.300453579186941866E+01   -0.544057397801190756E+01   -0.746065444288785429E+01    0.139889033372528138E+04    0.114058752926804274E+01    0.359725149379998356E+03
   -0.289041607576858262E+01   -0.550968870618658269E+01   -0.682141713204537581E+01    0.133776792101390720E+04    0.137826390661759746E+01    0.359728648198698011E+03
   -0.275955800994946898E+01   -0.583560160302842057E+01   -0.640859275390350902E+01    0.135124558650821700E+04    0.119990424412882302E+01    0.359733166283267906E+03
   -0.309885072570152964E+01   -0.633694714250606683E+01   -0.684427064792187689E+01    0.144539976663243556E+04    0.110177757343945615E+01    0.359747397800557678E+03
   -0.289741311340841357E+01   -0.471560993855372868E+01   -0.576046185732562765E+01    0.146342791112707846E+04    0.862241143038910529E+00    0.359748933751026868E+03
   -0.313015938072856592E+01   -0.576801435628697234E+01   -0.576047066067871771E+01    0.148237654631115629E+04    0.951050801082369723E+00    0.359758101390124352E+03
   -0.306914778608616068E+01   -0.558420624237833962E+01   -0.666961587580856818E+01    0.149289486416581190E+04    0.936498117261899132E+00    0.359778898944277842E+03
   -0.295861866192336009E+01   -0.594934586787325514E+01   -0.685161291064486200E+01    0.141921377694034163E+04    0.112089677386176412E+01    0.359779908390964465E+03
   -0.304973886220125046E+01   -0.612839797290275889E+01   -0.667597606685674094E+01    0.145925104679775268E+04    0.105096348158100916E+01    0.359780074784539181E+03
   -0.282098041176124070E+01   -0.546953177797958379E+01   -0.764353984481816173E+01    0.129667398550351663E+04    0.142158781663152300E+01    0.359781169930520377E+03
   -0.309889609075301919E+01   -0.587465707786470315E+01   -0.749363675737979840E+01    0.136533632274110005E+04    0.132283546745430591E+01    0.359798204268111760E+03
   -0.336629988312919970E+01   -0.587747482817717071E+01   -0.633649053987889310E+01    0.161538382063691733E+04    0.756015711214325314E+00    0.359848076445340439E+03
   -0.267185858686612931E+01   -0.427650670878985117E+01   -0.592400395010062208E+01    0.142036390369976084E+04    0.753758632890705549E+00    0.359848628386413225E+03
   -0.326931696876514799E+01   -0.588322486640850251E+01   -0.697026387416952264E+01    0.151692475699913007E+04    0.993019920840533032E+00    0.359850647502491483E+03
   -0.289984482961139811E+01   -0.600798934081093527E+01   -0.698903434510462684E+01    0.141951121900023895E+04    0.100607611422186061E+01    0.359855463218489206E+03
   -0.317492675621993392E+01   -0.559227129099213993E+01   -0.580911167189554956E+01    0.153345971100880047E+04    0.866127024717834537E+00    0.359875458439092824E+03
   -0.330219692057831615E+01   -0.524516041678867406E+01   -0.677440828146418550E+01    0.157870943329936563E+04    0.799075035456482397E+00    0.359881165738611003E+03
   -0.303456837180638495E+01   -0.509977963856956418E+01   -0.696798940884116647E+01    0.152820331657338602E+04    0.754870345832388878E+00    0.359883914682875456E+03
   -0.314530095238583840E+01   -0.617420301028696006E+01   -0.632267994295359959E+01    0.151573314108156728E+04    0.881576944560729103E+00    0.359895588085354120E+03
   -0.309372304383477648E+01   -0.494854704583887806E+01   -0.811104069036988307E+01    0.145135815549988411E+04    0.103937876800404005E+01    0.359897766690062213E+03
   -0.318323210312539651E+01   -0.588488645669121446E+01   -0.584935381431334456E+01    0.152698824518450101E+04    0.866107629817587821E+00    0.359902431015137722E+03
   -0.254777169091338251E+01   -0.452649432983253330E+01   -0.565092696009655970E+01    0.134996872075716010E+04    0.965680127852960979E+00    0.359913743905645447E+03
   -0.302605045772475911E+01   -0.512022755894785053E+01   -0.780904437126291118E+01    0.142735396599541264E+04    0.106020825087496640E+01    0.359914421064832140E+03
   -0.275641855026986882E+01   -0.555948257830154180E+01   -0.791511539075254245E+01    0.131833173411258485E+04    0.125174902737287841E+01    0.359916791827858674E+03
   -0.292383510252418866E+01   -0.456862929105881399E+01   -0.629608116554997022E+01    0.140635093874152517E+04    0.104448771992180678E+01    0.359928451107365390E+03
   -0.259147573347337001E+01   -0.507428169041950738E+01   -0.606702980212247400E+01    0.135429358841961266E+04    0.945349718483655899E+00    0.359931298663778193E+03
   -0.274166724888024582E+01   -0.489101304959541849E+01   -0.587924109309944498E+01    0.145217255039399788E+04    0.724631351430144122E+00    0.359970244359472758E+03
   -0.296024833281381916E+01   -0.515308664046625076E+01   -0.792780904760616156E+01    0.137098785892902015E+04    0.120617498441368998E+01    0.359974244716315297E+03
   -0.299223561305561248E+01   -0.534195441369864543E+01   -0.578437111484693656E+01    0.141488884044235419E+04    0.112241393473730255E+01    0.359993974810386078E+03
   -0.305705653813565625E+01   -0.494674412013349851E+01   -0.594428405062513754E+01    0.144891301514703264E+04    0.101995775835991065E+01    0.359994800320728018E+03
   -0.261563907647411753E+01   -0.507187636307607548E+01   -0.717900021721558534E+01    0.132074083622517196E+04    0.120476950653446391E+01    0.359995238713202184E+03
   -0.295557735715784986E+01   -0.470698560477688055E+01   -0.815927026242676945E+01    0.146614623883519198E+04    0.852578557063302434E+00    0.360003647807646018E+03
   -0.310553699306017883E+01   -0.537910660347490399E+01   -0.812079141227302159E+01    0.141162659619666715E+04    0.121099075812446522E+01    0.360023426615809058E+03
   -0.322223304763963725E+01   -0.536644741850854246E+01   -0.583153452510226522E+01    0.154019174578202546E+04    0.845607025370278542E+00    0.360028236921965060E+03
   -0.310569449918099494E+01   -0.549568034705395192E+01   -0.788944023819921902E+01    0.147927865195444542E+04    0.950457921275939199E+00    0.360033952505977368E+03
   -0.319926145081886304E+01   -0.569693308767246709E+01   -0.750952878060711448E+01    0.147319665195144535E+04    0.102700097565182880E+01    0.360038039307565214E+03
   -0.305768522907411189E+01   -0.546891395021835791E+01   -0.590618668302130434E+01    0.143135236128249198E+04    0.112612231579581934E+01    0.360042744807476765E+03
   -0.326747233372850054E+01   -0.496912125824820450E+01   -0.657070621904426577E+01    0.160151961671362164E+04    0.723586270830208989E+00    0.360044164080594157E+03
   -0.284614451814454483E+01   -0.517796443288177244E+01   -0.680267565670050534E+01    0.137319006406561493E+04    0.116354189714696776E+01    0.360044826056155784E+03
   -0.280855617823497816E+01   -0.606262650477466991E+01   -0.616697804787960635E+01    0.135442018822851151E+04    0.120193490858137864E+01    0.360048042023574510E+03
   -0.324819730912147975E+01   -0.528967510681404374E+01   -0.611293976221322222E+01    0.155725012423357498E+04    0.875429782049053529E+00    0.360058946095800138E+03
   -0.260526668240460779E+01   -0.523803270535703280E+01   -0.720992101577058975E+01    0.131669322267324060E+04    0.116393746482796967E+01    0.360071729708162593E+03
   -0.296518108520217005E+01   -0.487586815733095236E+01   -0.712567283062738355E+01    0.150582451252951932E+04    0.770741102276770285E+00    0.360079771617677125E+03
   -0.269306096370547543E+01   -0.467574991667553519E+01   -0.690386414758428035E+01    0.142790998553754048E+04    0.779168217973454702E+00    0.360081758259984895E+03
   -0.259774301965095056E+01   -0.454402602863036353E+01   -0.609111289184347182E+01    0.135404639358244845E+04    0.923715702247026371E+00    0.360092596147037511E+03
   -0.302991993218123312E+01   -0.457886434965861255E+01   -0.601807157673089232E+01    0.151398367396630533E+04    0.757173103004650905E+00    0.360111624188166616E+03
   -0.298313396570231859E+01   -0.528392864418497066E+01   -0.680588089964811616E+01    0.141090327609568658E+04    0.106866023272939348E+01    0.360114124895258669E+03
   -0.306694129173921048E+01   -0.461574736800485841E+01   -0.691454515870095676E+01    0.149953819255844974E+04    0.851353707847577468E+00    0.360151227651624822E+03
   -0.270686210750508494E+01   -0.512824078199905475E+01   -0.579097898575334291E+01    0.135265614709736383E+04    0.106297932695350816E+01    0.360152279979973173E+03
   -0.289503173399400637E+01   -0.504830096688099328E+01   -0.672627128668705065E+01    0.149303452960774462E+04    0.680212001291515378E+00    0.360155949894650234E+03
   -0.275952422709815082E+01   -0.575491764433981778E+01   -0.634742679544507649E+01    0.136975954162821904E+04    0.104715273523838892E+01    0.360157875582791519E+03
   -0.292677618043691190E+01   -0.521738030067556835E+01   -0.823593279787992749E+01    0.142569095959995184E+04    0.105544510667682534E+01    0.360163447043243423E+03
   -0.270592045469776998E+01   -0.505440582360887714E+01   -0.550665592615036648E+01    0.143367543847342586E+04    0.820156160392044420E+00    0.360167681479787689E+03
   -0.306171569886964967E+01   -0.521479441162626589E+01   -0.687362758836212340E+01    0.139108647600962809E+04    0.122134709690177434E+01    0.360168658147108772E+03
   -0.309668812223067746E+01   -0.609269396222752757E+01   -0.691127589585568014E+01    0.144871840518289991E+04    0.113817900513075632E+01    0.360174413245009305E+03
   -0.299943866039469853E+01   -0.510615195229042840E+01   -0.643666181841701590E+01    0.136858626415273056E+04    0.123902015286333533E+01    0.360175680278404911E+03
   -0.292299450247416992E+01   -0.533000692820876498E+01   -0.835053637050996400E+01    0.135522959731144329E+04    0.126233530860877785E+01    0.360179132996964654E+03
   -0.294797805240563804E+01   -0.494886361214725401E+01   -0.865088930656320443E+01    0.144556553788693918E+04    0.959612091278282620E+00    0.360190200313295122E+03
   -0.287055368668285915E+01   -0.507064034877253977E+01   -0.855115146292230577E+01    0.140000705252794069E+04    0.100776171546828408E+01    0.360203653547215367E+03
   -0.288936462674841188E+01   -0.591490698253778735E+01   -0.711781867592594519E+01    0.131096456688420881E+04    0.142712744427138283E+01    0.360209303731679370E+03
   -0.300032095729520698E+01   -0.475505182043485419E+01   -0.736474022391395433E+01    0.151008712861275217E+04    0.807508982927827468E+00    0.360215859738921552E+03
   -0.309269899826838568E+01   -0.559465019252503293E+01   -0.619908888460763485E+01    0.140215140907002547E+04    0.120106104274074355E+01    0.360216532483188871E+03
   -0.281307785335127569E+01   -0.558629959993696978E+01   -0.670329701738253370E+01    0.143826755465335918E+04    0.904543948380747587E+00    0.360220146067745532E+03
   -0.272957129799265275E+01   -0.488732187832121401E+01   -0.542256519168316053E+01    0.143867820002410190E+04    0.763365375523978429E+00    0.360231511259819854E+03
   -0.287072368142112389E+01   -0.617290661347740777E+01   -0.628141683589862865E+01    0.134032154441121588E+04    0.126878895831558491E+01    0.360243947319361382E+03
   -0.294749088844071672E+01   -0.493494238002764973E+01   -0.557652704768113150E+01    0.143547168196345206E+04    0.970682670478254295E+00    0.360269548724129606E+03
   -0.264747022064814352E+01   -0.457365988330159645E+01   -0.635112152960568821E+01    0.130695113281837530E+04    0.121551684508384295E+01    0.360291937853001514E+03
   -0.319738142185958019E+01   -0.590690238702631465E+01   -0.739063149079484560E+01    0.145037729790433468E+04    0.111300936928643601E+01    0.360294836066387916E+03
   -0.274634568868248330E+01   -0.510290480437013017E+01   -0.682983381584219629E+01    0.139445301889760049E+04    0.100578103482042902E+01    0.360320675598742810E+03
   -0.330724693974604378E+01   -0.551883455139961221E+01   -0.736310297586415086E+01    0.156951279564613333E+04    0.891349002050207950E+00    0.360324955513435498E+03
   -0.291118034544870419E+01   -0.594433065268009031E+01   -0.643162991454062638E+01    0.144468007704005959E+04    0.965012323372525849E+00    0.360329898541520890E+03
   -0.279025095529395628E+01   -0.518621458225220877E+01   -0.772140407687876174E+01    0.130971989632173609E+04    0.137281610524596687E+01    0.360336883782467112E+03
   -0.307016595149748461E+01   -0.471681437606811560E+01   -0.722045569382842700E+01    0.150298707414341015E+04    0.886093401055861207E+00    0.360351307615352823E+03
   -0.300941302520784859E+01   -0.553498330113592285E+01   -0.562392111155537133E+01    0.147173921948697080E+04    0.866902673187240680E+00    0.360352450275537421E+03
   -0.320294931153413920E+01   -0.606484081580788992E+01   -0.652400479017540480E+01    0.143057934060796742E+04    0.120041857734967117E+01    0.360356071983158927E+03
   -0.306684172455306125E+01   -0.530602851311574941E+01   -0.812071362798990393E+01    0.145739588076724317E+04    0.997925889968655611E+00    0.360362682245777421E+03
