   -0.281067109949102800E+01   -0.641389220695371343E+01   -0.808901428219477658E+01    0.124274511275881378E+04    0.167270147147492665E+01   -0.317041915210696246E-01   -0.108743161409368874E+02    0.199584528537777128E+01    0.199102702546936849E+00    0.353896605152256029E+03
   -0.295691161147249737E+01   -0.450285327068555397E+01   -0.146404697564613571E+02    0.145124508784143200E+04    0.860479442086277579E+00    0.573868295524428973E-01   -0.247563099142864473E+01    0.578862509468502040E+00    0.523510799865442467E+00    0.354620685575099913E+03
   -0.248092342310210867E+01   -0.461674202936528211E+01   -0.130062828818207059E+02    0.130014078462440966E+04    0.108541595207662134E+01   -0.124487214380869737E+00   -0.187841037210725510E+02   -0.158797263284143053E+01    0.232836088887835829E+00    0.354941739225742822E+03
   -0.352772591299960503E+01   -0.641462207974054266E+01   -0.908386961151609640E+01    0.152985590778214555E+04    0.120743409988951633E+01   -0.300811453038181753E+01   -0.371834719340932551E+01    0.398432679609430629E+00    0.256100671845300609E+00    0.355168798445869925E+03
   -0.292453619247166685E+01   -0.440735876950438588E+01   -0.130098778231329248E+02    0.148917279499408369E+04    0.767617333350848696E+00    0.494112562872809136E+00   -0.741631078562499368E+01   -0.123339019492766777E+01    0.212142634575169901E-02    0.355207696846322960E+03
   -0.351732003915520153E+01   -0.619970402489374095E+01   -0.793933146498941333E+01    0.163428233335052528E+04    0.815147617320928219E+00   -0.152493577275985004E+01   -0.834193273118605916E+01   -0.154459455439686089E+01    0.752095208507248536E+00    0.355253327780370626E+03
   -0.378269864421774749E+01   -0.668254464157120154E+01   -0.869435417087636253E+01    0.147078972540454197E+04    0.156228465520918114E+01   -0.397157454260443465E+01   -0.165809659081944645E+02    0.930511591785155190E+00    0.150711629330741059E+00    0.355286116264918405E+03
   -0.265032127353833680E+01   -0.461990278695709478E+01   -0.775923950605902579E+01    0.160162853849974817E+04    0.146745612582687812E+00    0.404705034830556976E+01   -0.746836797106025507E+01   -0.228336795917725732E+01    0.157074627936547390E+00    0.355405502488168850E+03
   -0.271598493497733173E+01   -0.420808262611773287E+01   -0.118525467925177335E+02    0.136723748886972362E+04    0.102165429922054418E+01    0.191744369880031496E+01   -0.176219393026458100E+02    0.562656254535172984E+00    0.124507739009190682E+00    0.355528293475359533E+03
   -0.392428804135017728E+01   -0.146052286759649643E+02   -0.797868465634689450E+01    0.152342396231995235E+04    0.160123316282654216E+01   -0.825523267625799750E+00   -0.932070862128030697E+01   -0.817402072522439127E+00    0.862222821307767950E+00    0.355599478052851737E+03
   -0.289829526778850521E+01   -0.529083793417650305E+01   -0.739781817647695483E+01    0.129696455125028115E+04    0.141967116634901203E+01    0.638031299691354015E+01   -0.153174275814051519E+02   -0.214808654155987044E+01    0.159927291549826697E-01    0.355791312287816027E+03
   -0.276746158025832045E+01   -0.476625321088131848E+01   -0.563646428132183708E+01    0.159486711849650305E+04    0.304954577127703352E+00    0.229039808757938879E+01   -0.137516509817138353E+02   -0.302607372851160594E+01    0.118017131156685107E+00    0.355966010065210526E+03
   -0.274702417888033246E+01   -0.484238497131777912E+01   -0.104644683293374854E+02    0.141113114870122126E+04    0.923603720249440485E+00    0.198151673456164801E+00   -0.124349595851866415E+02   -0.133988265306079768E+01    0.153082781927870865E+00    0.355979927954545360E+03
   -0.245073874498647193E+01   -0.468188680351711284E+01   -0.595708117019613326E+01    0.149765253356974063E+04    0.376038438640921235E+00    0.397457079241039146E+01   -0.159004468684635185E+02    0.153582569335236929E+01    0.158856628509917108E+00    0.356025148431101059E+03
   -0.368915174717618832E+01   -0.805669613747774704E+01   -0.956688786561431925E+01    0.134050161982537770E+04    0.198979039802194180E+01   -0.334272071619068489E+01   -0.105887775224500853E+02   -0.487919998217252626E+00    0.622119162446893803E+00    0.356186025588246707E+03
   -0.380640432278800134E+01   -0.610822160557372484E+01   -0.138877887086067169E+02    0.152542469515577363E+04    0.142012885668414590E+01   -0.311343018101192648E+01    0.145858564778890809E+00    0.179096159081225448E+01    0.252507663625429646E+00    0.356216309608924462E+03
