   -0.242797051095709726E+01   -0.511207932325295822E+01   -0.649377638259522971E+01    0.118887558085942555E+04    0.158599080209432675E+01   -0.384900886148085064E+01   -0.525506620773388278E+01   -0.148808003255325527E+01    0.135615074506254596E+00    0.353341644098337781E+03
   -0.282021186798608525E+01   -0.555841154233203305E+01   -0.679834601686367002E+01    0.163420286850423031E+04    0.230142952725224781E+00    0.259602263734489913E+01   -0.480847700949861867E+01    0.473561793160312661E+00    0.207243035491104288E+00    0.353775253532957947E+03
   -0.278383149860971457E+01   -0.566260780297038391E+01   -0.506039369396641270E+01    0.153412420913605638E+04    0.436872302087652820E+00    0.259179493358913327E+01   -0.395044928616142954E+01   -0.158897013222223027E+01    0.999974502649988717E-01    0.354431917790993850E+03
   -0.256451352972638347E+01   -0.525680931714974164E+01   -0.644958703812480927E+01    0.136942714304821811E+04    0.869961410009713276E+00    0.217244049681235651E+01   -0.109644499360783954E+02    0.847596402250838210E+00    0.298304181066023688E+00    0.354674251122391865E+03
   -0.296499471070707443E+01   -0.638752368424149886E+01   -0.106574533767389852E+02    0.139050200679124509E+04    0.121756802406214160E+01   -0.104442186870086529E+01   -0.194014402796060743E+02   -0.151746971281993481E+01    0.825875832926403874E+00    0.354875375953876414E+03
   -0.279440986573426287E+01   -0.451065952503811562E+01   -0.770741088140762010E+01    0.145321335902884493E+04    0.443933058352623533E+00    0.753497485820391333E+01   -0.235001940700948353E+01   -0.461939111763810395E+01    0.845408992892606875E-01    0.354955177730219248E+03
   -0.241417610541467020E+01   -0.458173983494757842E+01   -0.849056398264860235E+01    0.136242643790942066E+04    0.819969514849449688E+00    0.115275463474250550E+00   -0.103779740327719505E+02   -0.242895862120687944E+01    0.543661924441048217E+00    0.355173633904341727E+03
   -0.235556530202875791E+01   -0.345031806605453184E+01   -0.733336884826427760E+01    0.152994492647203060E+04    0.138735376926764076E+00    0.198241365005873238E+01   -0.609263589802862882E+01    0.384785608540567203E+00    0.426345248961863932E+00    0.355923425621726437E+03
   -0.241600735920207299E+01   -0.459703126122740269E+01   -0.798636345127288738E+01    0.130490394862832431E+04    0.103555987966803897E+01    0.243994599764128672E+01   -0.195279718131208071E+02    0.134564236889096822E+01    0.161319661403341114E+00    0.356154191984645649E+03
   -0.344284583854561710E+01   -0.673189454889207806E+01   -0.839674704420873219E+01    0.143589671623938739E+04    0.141281234642360509E+01   -0.264987244188809701E+00   -0.111511228397672717E+02   -0.567853199947442988E+00    0.345843092731148216E+00    0.356306518008003650E+03
   -0.299160193826732090E+01   -0.571411106542247094E+01   -0.845375945755514024E+01    0.142639744712245397E+04    0.113817857257454591E+01   -0.352844916393794250E+01   -0.169557971177119562E+02   -0.219464120143886277E-01    0.634321071585789986E-01    0.356322764115281586E+03
   -0.234762399166113056E+01   -0.441834832525345433E+01   -0.947981950696203413E+01    0.136858017229640791E+04    0.732579664890717019E+00    0.451416757495592691E+01   -0.605115774724785460E+01    0.137720167480962186E+01    0.887192286759090759E-01    0.356391290426630462E+03
   -0.312564144748704464E+01   -0.655909740126917384E+01   -0.704683209605030925E+01    0.127610376562254305E+04    0.184220005663744324E+01   -0.382265205335585723E+01   -0.105382017453474361E+02    0.514841348598607418E+00    0.295631088178951784E+00    0.356520378966788712E+03
   -0.261556326060554234E+01   -0.507222646575486280E+01   -0.927593128110776277E+01    0.129041559893185604E+04    0.131383658374149981E+01   -0.384015179725631839E+01   -0.165625309809843735E+02   -0.185680596151487709E+01    0.381962567501738015E+00    0.356541345075846266E+03
   -0.214777358368914584E+01   -0.374972875622232316E+01   -0.585375459016932620E+01    0.133687083200622851E+04    0.805243625438454735E+00    0.155444582569721668E+01   -0.478051814088591875E+01   -0.174255693803773948E+01    0.208752574869498553E+00    0.356693934858605303E+03
   -0.311980660504119989E+01   -0.610516178644380236E+01   -0.114229450832553834E+02    0.132562810620383380E+04    0.158364974396137548E+01   -0.324205130200686797E+01   -0.598984831754475877E+01    0.906128313624259718E+00    0.205106249792898099E+00    0.357007451534914594E+03
   -0.319228598164149524E+01   -0.547282659645092373E+01   -0.107511994526953192E+02    0.151643134489664408E+04    0.876610881023189847E+00   -0.962959030157483742E+00   -0.137788042566135260E+01   -0.153711886200566106E+01    0.828614384224763190E+00    0.357103408543558771E+03
   -0.318142469775907166E+01   -0.645845688020486541E+01   -0.597453098926274251E+01    0.150467685857108768E+04    0.944005007964933363E+00   -0.161571067785899203E+01   -0.187035874791992320E+02   -0.144362771063470241E+01    0.548240820793480355E+00    0.357137926914569448E+03
   -0.330758668338996920E+01   -0.676187669114464107E+01   -0.107199044936318852E+02    0.134885013276395807E+04    0.168764604144847663E+01   -0.244480343066430539E+01   -0.134541109080114669E+02    0.857895352583053494E+00    0.247350766176468312E+00    0.357195224518564487E+03
   -0.197343822610046615E+01   -0.498378461349426427E+01   -0.545919612746627436E+01    0.143322963206123268E+04    0.252174165539194028E+00    0.879683677534095665E+01   -0.194057738181392807E+02   -0.133920154480868447E+01    0.196470133883040410E+00    0.357214263885441881E+03
   -0.322980571391562243E+01   -0.623471829617514928E+01   -0.705086444513538524E+01    0.132173120904484085E+04    0.158742624483755801E+01   -0.802579056828118809E+00   -0.736248680098038477E+01    0.129806254211339667E+01    0.533075225617263615E+00    0.357251774879309323E+03
   -0.262222619923317701E+01   -0.434873819328700151E+01   -0.700002083596551739E+01    0.138038432132620301E+04    0.859403210974020837E+00    0.819291240820350097E+00   -0.193828419569247643E+02   -0.129440905945351048E+01    0.170588735967240994E-01    0.357348148016985590E+03
   -0.321624761106710899E+01   -0.672431296911670895E+01   -0.941792504162732236E+01    0.146291525757684326E+04    0.111207613451308873E+01   -0.302528085753924536E+00   -0.151863225190127160E+02   -0.133377861787029950E+01    0.918502967800415182E+00    0.357437660617241420E+03
   -0.321603468557946570E+01   -0.592505728943658472E+01   -0.691370619498623107E+01    0.152666321538929742E+04    0.653819215536930898E+00    0.498770553231120850E+00   -0.148044488513173569E+02   -0.565499954328137289E+01    0.719610601476885769E-01    0.357479179247299044E+03
   -0.315096538989971897E+01   -0.552732110433725854E+01   -0.781676162227493254E+01    0.131965138062573715E+04    0.161944142688808590E+01   -0.790927073238827827E+00   -0.362912732548488037E+01   -0.561663967348241755E+00    0.218753217464208061E+00    0.357532500344234109E+03
   -0.322635716623965507E+01   -0.524969366636229484E+01   -0.789965933843358314E+01    0.151222027322441727E+04    0.758669686577030156E+00    0.860167987318419591E+01    0.119184730342602307E+01   -0.434457742092941324E+01    0.512609377787990386E-01    0.357609406441471037E+03
   -0.300987948274987893E+01   -0.594430098689346309E+01   -0.798506339409021582E+01    0.143177919860668499E+04    0.105361993225598827E+01    0.657466751429829444E+01   -0.547166924149071576E+01   -0.516963915217340819E+01    0.185049756051026276E-01    0.357668295109342239E+03
   -0.322299662367513484E+01   -0.510122046463665413E+01   -0.108299837388608697E+02    0.152042709778845938E+04    0.878473658659468803E+00   -0.193689819698628085E+00   -0.886059836686855107E+01   -0.155321311880958302E+01    0.710060940145242458E+00    0.357672409939284876E+03
   -0.276366635839851860E+01   -0.541881305485736586E+01   -0.616688074787637941E+01    0.151279909981732453E+04    0.574296554499640344E+00   -0.303220778917645362E+01   -0.133053572419945354E+01   -0.208988532475275957E+01    0.752717279101868142E+00    0.357685796909056364E+03
   -0.406889226691500916E+01   -0.688559695639460845E+01   -0.971123244280536113E+01    0.143773238798069497E+04    0.197846191953644279E+01   -0.379188269793795429E+01   -0.143855618747645000E+02    0.867212153080823001E+00    0.404096144963395520E+00    0.357692015927205716E+03
   -0.304227309956421976E+01   -0.510535233099340235E+01   -0.774631639929943905E+01    0.145770885696536993E+04    0.942460421925343184E+00   -0.229465214410665119E+01   -0.464634549328557789E+01   -0.497812044066898274E+00    0.188145028251142266E+00    0.357698135741362876E+03
   -0.268383912089068488E+01   -0.581281413458180030E+01   -0.703290006892151975E+01    0.165190354618356628E+04    0.413735407591602211E-01    0.924399325639190117E+01   -0.150357129392522371E+02    0.115156049917640324E+01    0.149104634637092198E+00    0.357700247838983103E+03
   -0.250418051658961183E+01   -0.503964453983169935E+01   -0.916951330515041363E+01    0.142349114568253572E+04    0.594350222730005484E+00    0.748774233807005629E+01   -0.148157562372843259E+02   -0.122132153537375387E+00    0.127604499446959258E+00    0.357787488978521765E+03
   -0.312074705145974818E+01   -0.509903565178626650E+01   -0.692023352403348646E+01    0.140449869471848660E+04    0.116870702122329462E+01    0.202928527436516681E+00   -0.152505223876415226E+02    0.151159024438035416E+00    0.662267259767722934E-02    0.357790569199042125E+03
   -0.336105058968579407E+01   -0.674503006124895688E+01   -0.107878548876493365E+02    0.141095082376579217E+04    0.146431264833306685E+01   -0.279925959981677863E+01   -0.189103688842022741E+02   -0.120201500325583410E+01    0.590865224331932670E+00    0.357839752275995522E+03
   -0.299857061486033949E+01   -0.456472966801900970E+01   -0.632583832376253419E+01    0.142101090683695543E+04    0.101625388996879984E+01    0.150971486639690511E-01   -0.111728250171429817E+02    0.457281682698525316E+00    0.564445850461462728E-01    0.357846666784213085E+03
   -0.270373726432438666E+01   -0.595081012499059003E+01   -0.718336028516583536E+01    0.133212102174205393E+04    0.115728111330883721E+01   -0.228768447331738400E+00   -0.113115020628178122E+02   -0.151321522989371982E+01    0.582859525467954498E+00    0.357898195726977178E+03
   -0.341954437219944651E+01   -0.564928859491625435E+01   -0.864549616707657620E+01    0.141999904343893513E+04    0.150430589540110127E+01   -0.135175669159551015E+01   -0.168308734285209667E+02   -0.740913093183914739E+00    0.691003423105517323E+00    0.357925656610266628E+03
   -0.331415828266314882E+01   -0.545441715409946060E+01   -0.781877549182012377E+01    0.147809772524955088E+04    0.117321535251546560E+01   -0.353872892803426176E+01   -0.278141283234868553E+01    0.131628433419934687E+01    0.196014977514328642E+00    0.357946476908962097E+03
