   -0.534656629921442317E+01   -0.748279979341361212E+01    0.129376037188700457E+04   -0.363535219225047612E+00    0.153239721101483628E+01    0.189555653809815539E+01   -0.223937235448796157E+01    0.956777101314674638E+00   -0.259274233846259108E+02
   -0.149691349900990005E+02   -0.121156105977500328E+02    0.210308326652711594E+04   -0.234219814189881070E+01    0.271898746098556199E+01    0.145554274969488517E+01   -0.170511200957286313E+01    0.885798846272822127E+00   -0.240642625332851878E+02
   -0.131803991975041814E+02   -0.836146236920679087E+01    0.136239686078223917E+04   -0.932274366099642648E+00    0.195272654740266294E+01    0.187723502083490956E+01   -0.319084446142822342E+01    0.951050705453104106E+00   -0.233594646209700727E+02
   -0.618856541313506980E+01   -0.128026290274012489E+02    0.160239059520609885E+04   -0.153238612070160851E+01    0.224081598719869834E+01    0.183053511913934841E+01   -0.267139051238718128E+01    0.924722334783217859E+00   -0.232838205983112516E+02
   -0.142093514381919928E+02   -0.139429718397085374E+02    0.166188002184424658E+04   -0.116398873914331524E+01    0.168790160693434821E+01    0.138521097404524696E+01   -0.117556132278723968E+01    0.975055840380086081E+00   -0.230463022214473767E+02
   -0.227705262294328747E+01   -0.120196919392628487E+02    0.171833509108443513E+04   -0.182487603440373647E+01    0.227065256949307948E+01    0.178776012604798495E+01   -0.209186938298135150E+01    0.961091361527383281E+00   -0.229470347799444312E+02
   -0.100771530744369926E+02   -0.130985075703622176E+02    0.162956811841653166E+04   -0.214610758446783390E+01    0.251590419179471780E+01    0.177536131729392110E+01   -0.164918332785418897E+01    0.984026689463829984E+00   -0.229027847071302801E+02
   -0.124031206154592830E+02   -0.144492679806534987E+02    0.166978593443876298E+04   -0.196614160692599338E+01    0.240666330174966703E+01    0.175007885570953547E+01   -0.276472820508318051E+01    0.953408603531385568E+00   -0.228469510091384791E+02
   -0.105563781717340568E+02   -0.778151865137668874E+01    0.204911359693587065E+04   -0.200182082970363373E+01    0.218646773283763984E+01    0.152491440157913871E+01   -0.376703519360750860E+01    0.927788030585145362E+00   -0.226854369749467537E+02
   -0.148106873120472091E+02   -0.134050070518172983E+02    0.154205769467836444E+04   -0.356416344731963264E+00    0.948777936117556564E+00    0.145340353076153406E+01   -0.217615577807429172E+01    0.992164530415501345E+00   -0.223334725067172144E+02
   -0.938458573243469019E+01   -0.102087217118381908E+02    0.217748992762512626E+04   -0.240828474570341289E+01    0.243893441529913968E+01    0.193760169976607699E+01    0.107793305993045596E+01    0.884629172860972313E+00   -0.223136499569702096E+02
   -0.127785977657622425E+02   -0.851395691898655116E+01    0.147879332294808637E+04   -0.176538637953315813E+01    0.252777207270034765E+01    0.178779076117982427E+01   -0.376468906786100455E+01    0.983345763150096364E+00   -0.222732502944208193E+02
