

    0.532283121710285553E-03    0.223824667514985549E+02   -0.594270567999975885E+01   -0.732126087130988701E+01    0.221305273885457837E+04   -0.311573037237815464E+01    0.271110017019631133E+01    0.183204962306398400E+01   -0.448941392642130044E+01    0.996851133306838166E+00
    0.531842458506691851E-03    0.223820844486913302E+02   -0.428804758202270975E+01   -0.685029639198562368E+01    0.227378561887961359E+04   -0.319530314615620803E+01    0.273787230858125863E+01    0.189825268996374064E+01   -0.454616709364141869E+01    0.993778906394326866E+00
    0.531481419527450745E-03    0.223814038651975125E+02   -0.962358442248724799E+01   -0.936077306595485936E+01    0.205178364877722743E+04   -0.260216303286580208E+01    0.232716143674072740E+01    0.193770016480456064E+01   -0.424913624743312823E+01    0.981589742487631756E+00
    0.531037892065867401E-03    0.223810348494062623E+02   -0.745804948469572793E+01   -0.963379262904649281E+01    0.201136868314655044E+04   -0.255898773875731544E+01    0.230192915181556934E+01    0.190020021817263185E+01   -0.423314534776378615E+01    0.985228624122874597E+00
    0.530895170902943034E-03    0.223795337034788417E+02   -0.852749516776415462E+01   -0.994502985385093652E+01    0.211423636833116052E+04   -0.310941980539880003E+01    0.283442681252930484E+01    0.193969647329669925E+01   -0.470323021248685169E+01    0.989012122171509578E+00
    0.530835615450404191E-03    0.223777193386949875E+02   -0.445952218188571425E+01   -0.694871539863347110E+01    0.215269926098566611E+04   -0.265410136482794412E+01    0.223889646169999068E+01    0.196650275911409977E+01   -0.436560670846650112E+01    0.988661664098904103E+00
    0.530485487916473528E-03    0.223770001940978887E+02   -0.484008476186685410E+01   -0.737940126433678323E+01    0.220279734283945709E+04   -0.275734729770295939E+01    0.232815400849884124E+01    0.188259048761609193E+01   -0.435805550835475053E+01    0.987049804114533358E+00
    0.530267387343820061E-03    0.223757838950109544E+02   -0.357963582289406279E+01   -0.796793046215792344E+01    0.205095383063315376E+04   -0.245341654230751782E+01    0.207491974825601488E+01    0.196530733372535238E+01   -0.421451793967423249E+01    0.991621502656341525E+00
    0.530406159333880701E-03    0.223732218236758058E+02   -0.482341973693312021E+01   -0.884677872246366803E+01    0.205052102620929418E+04   -0.266204687842035881E+01    0.241880143933428560E+01    0.189452331115256811E+01   -0.438839824509845666E+01    0.989835450987332721E+00
    0.531045508831926960E-03    0.223687737473725292E+02   -0.743337531912202820E+01   -0.977921524683428167E+01    0.209090962407388679E+04   -0.277201795966676467E+01    0.251759665590659232E+01    0.194924182784684064E+01   -0.441320267924047815E+01    0.970375703708296289E+00
    0.530578503775003675E-03    0.223684945988944719E+02   -0.499089430402824163E+01   -0.770687957887406938E+01    0.218142067228650376E+04   -0.287184991202982998E+01    0.239721083975837068E+01    0.190036471096809123E+01   -0.448822163522389772E+01    0.992710242512260033E+00
    0.530267624032240551E-03    0.223676280583630955E+02   -0.547388090997870425E+01   -0.942419274151176367E+01    0.227328270291540593E+04   -0.286580324752781657E+01    0.231945326524016249E+01    0.192586285050669304E+01   -0.442515337357570004E+01    0.984274171267679576E+00
    0.529868577343985082E-03    0.223670949655470963E+02   -0.674422169194918641E+01   -0.789839371043538385E+01    0.200686950168046542E+04   -0.252511864055930024E+01    0.225598883478652024E+01    0.195261808483687815E+01   -0.436403363450071957E+01    0.986679122889725035E+00
    0.529529767487243617E-03    0.223663354834716301E+02   -0.733725489298196631E+01   -0.937859461465067135E+01    0.222264027874835392E+04   -0.324602364700663770E+01    0.290953315978938143E+01    0.191902751548515482E+01   -0.475267871484431303E+01    0.997266571225621568E+00
    0.529630329562392902E-03    0.223639169670345836E+02   -0.451463633992190161E+01   -0.903998083277692643E+01    0.218990267618084499E+04   -0.275221721420115273E+01    0.227962710273057212E+01    0.194581119801400604E+01   -0.437492631387882192E+01    0.990166144563447759E+00
    0.529574565307805987E-03    0.223620888201631942E+02   -0.867977551094118915E+01   -0.850374537377489226E+01    0.225334935201000735E+04   -0.317976697647597728E+01    0.264848756797150742E+01    0.198375825116310978E+01   -0.469688798903047555E+01    0.995464639378760618E+00
    0.529052414120226083E-03    0.223620230217300673E+02   -0.932943605813888865E+01   -0.958171440809747565E+01    0.216000586383226255E+04   -0.292761339877981408E+01    0.256092672833228807E+01    0.195845505030456835E+01   -0.458303805769718409E+01    0.978928529513566903E+00
    0.529327170539191068E-03    0.223589458816459228E+02   -0.774792337143950949E+01   -0.899260054930968522E+01    0.229923722748078535E+04   -0.327065175770882410E+01    0.280435106462105832E+01    0.196282691981167901E+01   -0.474759338279894649E+01    0.981993683107960424E+00
    0.528879779044576356E-03    0.223585982761974265E+02   -0.621059102715346967E+01   -0.826240091803747845E+01    0.217366074827664806E+04   -0.295497531344541109E+01    0.263043652404062644E+01    0.181785524512112318E+01   -0.451536959814371031E+01    0.981625370232108607E+00
    0.529858239341696657E-03    0.223528628350470626E+02   -0.827182497308875675E+01   -0.963421298838881413E+01    0.222220194842731689E+04   -0.299653598522016207E+01    0.262703933234180642E+01    0.186766488083469540E+01   -0.464865428882385423E+01    0.985785596658289576E+00
    0.529486411497548728E-03    0.223522280910848394E+02   -0.828051725263331662E+01   -0.847214014218858580E+01    0.228916658338939851E+04   -0.309413550457816910E+01    0.271941514042891974E+01    0.173026011256609991E+01   -0.457467766615727456E+01    0.988354969965191232E+00
    0.529544317373274211E-03    0.223499706423700673E+02   -0.710097889304341123E+01   -0.979191769280893531E+01    0.206441163346142821E+04   -0.275118942837370328E+01    0.258037460767877214E+01    0.191267028291303731E+01   -0.448555776383297911E+01    0.973092407863734188E+00
    0.529478883101515744E-03    0.223481790559174556E+02   -0.510457790702817604E+01   -0.725817601211610253E+01    0.212178453686057583E+04   -0.293014463861011532E+01    0.262438631955774682E+01    0.183578798974333424E+01   -0.462410590605504090E+01    0.993088066108234080E+00
    0.529025351325506255E-03    0.223478541791286034E+02   -0.756506218835274513E+01   -0.859937245920766102E+01    0.215434686680719096E+04   -0.291762337499807156E+01    0.261482265972717975E+01    0.193894409024300529E+01   -0.465627035714576110E+01    0.977793185565534850E+00
    0.528525317388665438E-03    0.223477067339883888E+02   -0.749664559114995033E+01   -0.974010768899415602E+01    0.197461556300791153E+04   -0.252931322777713774E+01    0.235361606381566801E+01    0.188241981463788832E+01   -0.424035737336617391E+01    0.986703645447266298E+00
    0.528108247532798301E-03    0.223472468608816826E+02   -0.797603334120067764E+01   -0.901631780137098815E+01    0.213905821347780284E+04   -0.299591741825843938E+01    0.269681574791884682E+01    0.189987639965104194E+01   -0.449525676645071126E+01    0.990569287295816614E+00
    0.528438850052121681E-03    0.223439564910394779E+02   -0.760054388628418565E+01   -0.805291529786249072E+01    0.223295879412285012E+04   -0.286210559649350760E+01    0.240348204358892925E+01    0.199167461921499012E+01   -0.443518179989883699E+01    0.973272054811748721E+00
    0.528905635868625744E-03    0.223401518751440449E+02   -0.647786926916693950E+01   -0.731033409942996038E+01    0.226516236419136794E+04   -0.295157470204885275E+01    0.249578909434551122E+01    0.184890064723632719E+01   -0.449706447142278076E+01    0.982544561014739193E+00
    0.528705098031783836E-03    0.223388715953024644E+02   -0.591318074990921971E+01   -0.303347532043679902E+01    0.191037326575674115E+04   -0.260982514049561765E+01    0.252780842821608509E+01    0.193016986020117187E+01   -0.441503604986755693E+01    0.999768328046364396E+00
    0.528584760351541623E-03    0.223372881277764463E+02   -0.605266906848349162E+01   -0.930829383719139436E+01    0.175987845182963338E+04   -0.205821642115037662E+01    0.204667182390115343E+01    0.198126166653542057E+01   -0.402451850688598611E+01    0.995117754288271428E+00
    0.528571168347219227E-03    0.223353008203622494E+02   -0.580246376331159919E+01   -0.592641451737127767E+01    0.210786243281841780E+04   -0.270772820959803928E+01    0.230504880080017127E+01    0.182545717791494511E+01   -0.437462535963527976E+01    0.999805469189397944E+00
